,/manipulator_wrench.fx,/manipulator_wrench.fy,/manipulator_wrench.fz,/manipulator_wrench.tx,/manipulator_wrench.ty,/manipulator_wrench.tz,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/mode./mode,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.2,-10.957885264933202,-5.001346336808607,-9.524963709466352,-0.12186631949800772,0.13625022207298682,0.3010080987143696,-0.034293112217399495,0.04847698260956838,0.9982354132100058,-1.6892890548706054,-1.7165252552428187,4.14532353401184,-0.13593727052722174,1.3631158065795899,-1.214678093587057,1.0,0.47770463441620775,0.47146775804928204,0.4194645365542418,0.8232028143816,-0.11417730932996284,0.33840357008153155,-0.4413430549860927
0.30000000000000004,-11.566654576119515,-4.811101501617334,-9.71352011111093,-0.12415066706452484,0.12493967259031082,0.3786621357195445,-0.03416171585967637,0.04829919000466244,0.9982485481270076,-1.6868993008576139,-1.7194051907553016,4.144759824964633,-0.13506228635072567,1.3637736457194285,-1.214851258837875,1.0,0.47774866486922124,0.4715409885899172,0.4194836949396475,0.8231795789256708,-0.11415857524052647,0.3384169645276859,-0.4413809677123326
0.4,-11.725872002298013,-4.761748938718677,-9.303296953995297,-0.13139336059790027,0.11728675147142785,0.45935674630548423,-0.03417745971625155,0.04828544541540735,0.9982486743603305,-1.6843867209649854,-1.7234724196757956,4.1442085017637345,-0.13415401979423192,1.3642537497212022,-1.2151200949550724,1.0,0.47886754605655624,0.4726215884015453,0.4189626912051287,0.8231169392823006,-0.11418944436260431,0.33842336909754367,-0.4414848789158749
0.5,-11.603692461726855,-4.92279897305325,-9.365670195206866,-0.11634550256623606,0.12367333979101153,0.4514113584831645,-0.034196453837016944,0.04827532457641853,0.9982485132374135,-1.6817754389957458,-1.7267465805967845,4.143539905548096,-0.13320780635969579,1.3648093990446266,-1.2153842533555796,1.0,0.4795587245399002,0.47334191329227293,0.41842411552758924,0.8231810343198993,-0.11417743356701252,0.3383998020650457,-0.4413865339613442
0.6000000000000001,-11.486328995024472,-4.887292619906773,-9.273733484118953,-0.12399713607223245,0.11860592274421647,0.44319443365571465,-0.034215447957782336,0.04826520373742972,0.9982483521144965,-1.679204864754582,-1.7302799311751684,4.142922163945519,-0.1322043808166926,1.3652821511206032,-1.215637509022848,1.0,0.4802838527284854,0.47404055457002875,0.41796688064060994,0.8231942432091515,-0.11418441608299115,0.33840466007396147,-0.44135636747567747
0.7000000000000001,-11.594239071192849,-4.547712020807218,-9.181887043147151,-0.12031276922881898,0.11513041176471019,0.43376416184824307,-0.0342556501358523,0.04835506411630421,0.9982426085428685,-1.6767701397860848,-1.7337219780893265,4.142353638910202,-0.13134503118984633,1.365918532110306,-1.2158800796846436,1.0,0.48120810461726204,0.47491280604324443,0.4173834490706639,0.8232122123720323,-0.11419883198306853,0.3384062226749547,-0.44131792239848555
0.8,-11.464945127064611,-4.868055167675132,-9.526090433339288,-0.1256025929803404,0.1124853330366873,0.43810762417784505,-0.03431967674754307,0.048557240104953894,0.9982305938320766,-1.6741071331219215,-1.7369176362250744,4.141777515411377,-0.130583683122315,1.3665106247927041,-1.2161127429396235,1.0,0.48233585573141236,0.47606784179729933,0.41675353613891786,0.8231879289016645,-0.11418800846782426,0.33840720793698037,-0.44136526148875516
0.9,-11.776892520632105,-4.963293164429707,-9.616484080929835,-0.13776094439447698,0.11387084975033247,0.43229291834233036,-0.03433046276605718,0.04859663891348671,0.9982283173942582,-1.6719004413021874,-1.7401574563907052,4.141130072076056,-0.1298243724617047,1.3670833372942621,-1.2163190707644105,1.0,0.4835191880716921,0.4772195372925607,0.41605747700296325,0.8232026262635175,-0.11417784727615404,0.33837695934425294,-0.441363669425983
1.0,-11.550560132744797,-5.024639513052906,-9.698090048222312,-0.1262685598254653,0.11595814783098017,0.4357888705253811,-0.03427904968570645,0.04844587090916239,0.9982374178357593,-1.6693572657670401,-1.7432097510613922,4.1406374658961305,-0.12898831899332858,1.3674673920477418,-1.216525124346658,1.0,0.4843991623226969,0.47804994151387414,0.4153943132560675,0.8232813641731752,-0.11418151073887643,0.3383320008830654,-0.4412503089959312
1.1,-12.011360545425044,-4.495948417493936,-9.629217361178618,-0.12751355376414186,0.12425962096820123,0.43295858820537697,-0.03421693349185657,0.04832045956677128,0.9982456186247651,-1.667272486763394,-1.7460996508963509,4.1401950152801295,-0.12830640335956928,1.3678986414230458,-1.2167747394828694,1.0,0.4849028616957963,0.47853667248942455,0.4151869793678318,0.8232367271894273,-0.1141889204672689,0.33838046262245297,-0.4412945093295122
