,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,9.720531741696549,0.23800397526816797,-10.337466732944986,-0.36923340779903435,-0.12884706004678384,0.07114293369872551,0.46244422492454934,0.39782561308792036,0.3878198615546353,0.6634145023478177,0.245617802126691,0.6626428106962868,-0.24588126969245913
0.1,9.580156608566684,0.5558102413433437,-10.75744853954631,-0.36250052322424586,-0.12658997196304334,0.0583171666816409,0.4623182583023198,0.3980167219461334,0.38801476262840806,0.6629245507244458,0.246151029875199,0.6629004271502459,-0.24597506829390683
0.2,9.73369100466285,0.44772359133146056,-10.36547104697606,-0.3589647697532536,-0.13315670171407523,0.0574917733357545,0.46226918244568305,0.3980998154886338,0.38813483640472624,0.6627461622999896,0.24626251051289968,0.6629922801297797,-0.24609660046582396
0.30000000000000004,9.649999233177514,0.4597788160122514,-10.497549848166807,-0.3670039874705415,-0.12262121702303674,0.060451084426692676,0.46227485568359195,0.3981013656069343,0.3881925898216663,0.6627156014628202,0.24622773355986802,0.6630278238089673,-0.24611793851503014
0.4,9.841656124955993,0.05704524761180374,-10.478619238948637,-0.36423605116112656,-0.12370112155561357,0.05828695244661569,0.46225458412642645,0.3980948304619531,0.38821195762832295,0.6627084138355138,0.24623663493959475,0.6630295122151325,-0.2461238382948828
0.5,9.832469798321572,0.29186123623912474,-10.514574673115543,-0.37118151840953667,-0.12459053465122913,0.06188661216178674,0.46225566100799353,0.3980886744592119,0.3881981891654199,0.6627217793712883,0.24624364583072372,0.6630179605383032,-0.24611195427808008
0.6000000000000001,9.644267297233403,0.37648547850432956,-10.659450803579213,-0.37049726253347764,-0.12532261639130107,0.06451339671773922,0.46225863034741305,0.3980813005810086,0.38822639145394816,0.6627022745551998,0.24625335872768497,0.663038224689263,-0.24610016500524462
0.7000000000000001,9.44289437892755,0.7194081391955515,-10.505124425420346,-0.36200848576013095,-0.12738550817973074,0.07248864341481655,0.46226054708765235,0.39808414677162257,0.38821518236126956,0.6627019316579876,0.24625311252486545,0.6630385675500746,-0.246100410990581
0.8,10.014829334196053,0.0019605274092507237,-10.305363124324781,-0.36305303554833557,-0.12614551595449683,0.05219971510747127,0.4622521207843832,0.398081548109157,0.38823120389931753,0.6626934585000688,0.24624719529855402,0.663039852812632,-0.24612568425708148
0.9,9.622203058902699,0.2665665621262932,-10.595754291130245,-0.3695200733858334,-0.12651830725446292,0.059344096087015824,0.4622491619738137,0.3980889034612102,0.3882326458908622,0.662693313608998,0.24624445273271967,0.6630422837943958,-0.24612226940486653
1.0,9.896459673074949,0.01881753860985565,-10.100870180835118,-0.3653854113975532,-0.13846193602230217,0.05181590021087901,0.46226563103852775,0.3980632469275807,0.3882095932172434,0.6627120997814651,0.24622564302248096,0.6630370144593903,-0.24610469922003808
1.1,10.361271275831038,0.35546086989899467,-11.020275176072767,-0.36524049227178856,-0.14241434794422755,0.07066158212565486,0.4622419405190367,0.3980865139776309,0.3882189235036882,0.6626996792594299,0.24624986640665125,0.6630324457856556,-0.24612621607550778
1.2000000000000002,9.890146974617359,0.27433204503844133,-11.176340943676719,-0.36149390432483164,-0.13241920250555714,0.054815122441598495,0.46260808887067983,0.3984694245641567,0.3884311208685702,0.6625782030496307,0.24622826185025626,0.6631182805982032,-0.2462436067113355
1.3,9.75719983490043,0.5739661402469192,-10.660939873012797,-0.370500500255641,-0.11138699076225027,0.052241571311577736,0.4632611418458297,0.39905857229485664,0.38819667750371395,0.662675133689989,0.2463299918585626,0.6629945060810637,-0.24621431153822496
1.4000000000000001,9.678556821558027,0.08901192167207873,-10.223023160874241,-0.35643096501716315,-0.12962335338143732,0.04725639437760799,0.46436093427953273,0.3998737170298024,0.38829596315230613,0.6626633065949205,0.2461965818890533,0.6630819299237566,-0.24614414347576816
1.5,9.871645625910627,0.05191523394004574,-10.468365471026363,-0.3598063837341995,-0.12168316202148181,0.040518466028398516,0.4660458717154938,0.40124727467737115,0.38833865676613916,0.6626490879804895,0.24614962125595027,0.6631210401150528,-0.24612402627721738
1.6,9.766359690680034,0.5462816979431121,-10.561594896278445,-0.36269558438469524,-0.12704330770395117,0.05918264511748846,0.46666007089547984,0.40184784975189186,0.38823254627702847,0.6626766987253032,0.2462260465197764,0.6630577453233117,-0.24614376560973703
1.7000000000000002,9.883692529462,0.2851575828344864,-10.480619863132889,-0.3633495515167021,-0.12337455063726732,0.05859129496325597,0.4678062094838648,0.40284982317141815,0.3882370969441583,0.6626700230549335,0.24624569916126574,0.6630501231298636,-0.24616260968397682
1.8,9.807730679093662,0.13966427298865788,-9.974491862923802,-0.3619811867408689,-0.11572617582029425,0.05630459926799314,0.4689181507000987,0.4037910126240178,0.3881692579492434,0.6627139120465287,0.24623217007343695,0.6630348303648235,-0.24609917294457123
1.9000000000000001,9.835929131318945,0.38317440004366043,-10.488840170472784,-0.35738510492251374,-0.12973438763046505,0.05635717673804691,0.4706458204175941,0.4053002132802367,0.38814319901183253,0.6627103000779806,0.24626287923194348,0.6630139658752942,-0.24613438105486338
2.0,9.848760895750704,0.4278608116290627,-9.87871499841412,-0.36544645904652706,-0.12187351987688146,0.05049248251277091,0.4712711218660883,0.40585780858847215,0.38802410452016506,0.6627546025161464,0.24634007062273225,0.6629427023479821,-0.24612980285371192
2.1,9.863165369028163,-0.018051261811777908,-10.41040577968654,-0.3641363550671349,-0.11824684831498088,0.05978898264705513,0.472402732101574,0.4067900307613611,0.38801202749069647,0.6627718323687022,0.2463095059815556,0.6629599513537914,-0.24606752809489796
2.2,9.669958429235962,0.6894939548740808,-10.573231306509424,-0.3634844864815285,-0.11901504641829883,0.05554581781099856,0.47408627953126836,0.40807799259855077,0.3881942795563878,0.6627088465191012,0.24614730357373865,0.6630836207022324,-0.24606625458424494
2.3000000000000003,9.885683241149781,0.3420101552694534,-10.138079663601907,-0.36737823355564897,-0.11645153747937241,0.050525983617626356,0.47473775091417525,0.4086836653707551,0.3880656390827879,0.6627446634341883,0.24624696847107466,0.6630167799689973,-0.24605018001995585
2.4000000000000004,9.715306339696417,0.3430762192141768,-10.433598654423903,-0.36535107245128057,-0.12571208110145668,0.05516555574682368,0.47577057278999485,0.40966086739437046,0.3882313804713079,0.6626432828204603,0.24624745503406853,0.6630751194528912,-0.2461655064884236
