,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.09004561726661532,-1.0778066058625453,-1.219647917478288,-0.022546823624080847,0.1597625016873325,-0.002260113455401085,0.4807400039255504,0.3480942296425989,0.47326912242926744,0.5791713813747035,0.40564567937946644,0.5791940201039424,-0.40564316939044176
0.1,0.5316801389991426,-1.1317454092726904,-0.9155827269708403,-0.02088462477962633,0.15383901095713093,-0.014136714073080434,0.48057247020910543,0.34792675856309013,0.47328611855313657,0.5788573044867791,0.40608392348694977,0.5788895452913755,-0.40608738281321916
0.2,0.7817540079785849,-0.9491497831750058,-1.006263751449822,-0.01720221708048501,0.1570131317015799,-0.005796344079658848,0.4805217525725798,0.34790726978163333,0.4732529261062862,0.5787949201131857,0.4062109919911508,0.5787625909744565,-0.4062301487153185
0.30000000000000004,0.5708911570927332,-1.0525243428134499,-1.0257855497411361,-0.015433200323699983,0.16603496264037593,-0.003566467804196373,0.4805217607131735,0.3478879233793136,0.47325713042844425,0.5787820550684905,0.4062195510064334,0.578783432529072,-0.4062102255491503
0.4,0.5593190418424486,-1.0678713017270953,-1.175951487037974,-0.019244728100163744,0.16177454849677078,-0.0024424400441947934,0.4805652464311471,0.3478418955444275,0.47324226425339094,0.5788179734262967,0.40618516072492894,0.5787873780193302,-0.4061878135678707
0.5,0.5178541675780608,-0.8789589102954155,-1.3551061201425738,-0.02163399730148094,0.16257559945694428,-0.003021663698632473,0.4805655542708647,0.3478516199001065,0.47323417857762967,0.5788223271115804,0.4061894079340861,0.5787799176462514,-0.4061879927431266
0.6000000000000001,0.6904518601888111,-0.8809298909094638,-1.0428830602013588,-0.016276420630282527,0.1596305763578354,-0.007346769379033475,0.4805539570863336,0.34783769465290443,0.47326564402646715,0.5787967961323156,0.4061824392180721,0.5788021313515923,-0.406199689316324
0.7000000000000001,0.8730908398817012,-1.0150824971419816,-0.8388322623113339,-0.011967856424016435,0.15865957062902414,-0.010963660487671776,0.4805601579455914,0.3478510364574396,0.4732504067410257,0.5788026206272506,0.40619393681086186,0.5787885506840131,-0.4061992437834173
0.8,0.6221066056770135,-1.0648042080377773,-0.8951727280607777,-0.01368461245631643,0.15657288472285832,-0.004959028755188589,0.48057502973807925,0.3478474420880828,0.4732424492880584,0.5788122693302288,0.4061871957184058,0.5787892586185529,-0.4061912271516876
0.9,0.5630655283569762,-0.8128052755334891,-1.1598497252426354,-0.021042993767820754,0.15642027982376241,-0.0008378821101308712,0.48055847478164637,0.3478525446056953,0.47326197530816577,0.5787939962844678,0.406196853656029,0.5788027149903078,-0.4061884329530406
1.0,0.6018385979034363,-1.1100568709979206,-0.802932419489588,-0.013882617483192536,0.15510189965434634,-0.004028736626957295,0.480567625787386,0.3478360631752033,0.47326136438535554,0.5788091358827024,0.4061800550910333,0.5788031702925908,-0.40618300939873236
1.1,0.2668917850898329,-0.828460993682137,-0.2432216356716804,-0.047894268714866406,0.176063800059287,-0.023851514499086707,0.48057048233832117,0.3478355758895618,0.47326351196818167,0.5788040267062462,0.4061781265146256,0.5788099978137943,-0.40618248933268847
1.2000000000000002,0.7603143075156944,-1.1680103954894836,-0.9879022390708283,-0.009529422912981214,0.1567767203130266,0.001889070831171671,0.48080711087885125,0.34836181877519656,0.4731910195564317,0.5787991164811619,0.4062287686241768,0.5787629356749233,-0.40620590171938215
1.3,0.3611013684857365,-0.785062131350287,-0.9875160627971791,-0.01586940245656264,0.1616293932546369,0.0036277352871067854,0.4810502010247505,0.34897283522636746,0.4732389206281551,0.5787792582205965,0.4062150219240105,0.5787928467086375,-0.40620532593234593
1.4000000000000001,0.7653991683414466,-1.0800305518302449,-1.0969380697430762,-0.01102289732480821,0.1559081795886504,0.001173673590581874,0.48148631070037357,0.3503391443649966,0.4732834631902414,0.5787812704657826,0.4061780809702665,0.5788300772908982,-0.4061863477773952
1.5,0.07208808706176986,-0.8293924325650657,-0.9300388754667628,-0.012739261641277113,0.16091619420101963,0.010376331990342297,0.4822101127274643,0.3524213809740935,0.4732026272246344,0.5788379339286294,0.40617023046297956,0.5787885773306676,-0.406172590018612
