,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.7947620129255296,-0.07443681041275428,-0.17872285038281066,-0.03912092678201995,0.012517865403043716,-0.00943859323746887,0.45074767577941577,0.37972924416878817,0.43432347522707226,0.4944398839407424,0.18037934689354224,0.7986316117803794,-0.29185619926257794
0.1,0.8308045594298262,-0.027536346749389057,-0.24296530908488942,-0.03265619160299012,0.018110279211030846,0.000746086381260678,0.45058829640925957,0.3794807236393571,0.4344073717392634,0.4937999211568862,0.17997991347506204,0.7990575021265468,-0.2920205076809605
0.2,0.6340511000520704,-0.053263681705392196,-0.13494223231346447,-0.036680931844091345,0.018240654401830557,-0.0011315446168395497,0.4505833116948613,0.3794656921152881,0.43440846670204497,0.4937947628305133,0.17998075260133467,0.7990621363011754,-0.29201603247769864
0.30000000000000004,0.612840174449959,0.17585029522413742,-0.3328837529678117,-0.03921705863582898,0.03406723404226133,-0.0038129057564967707,0.4505837358965867,0.3794435717561641,0.4343525576116121,0.493826005153619,0.17999494791202617,0.7990562535334658,-0.2919705448315405
0.4,0.6945459751279858,-0.14089654856201947,-0.00530031539595241,-0.03907102303173328,0.020159806363848672,-0.010962007112440664,0.45055777675003583,0.37946215784608256,0.4343623987161375,0.4938054878523027,0.18000703212383878,0.7990510223411506,-0.29201210976341196
0.5,0.4448129434538543,0.20149851982002695,-0.4529307838110524,-0.03979680628425088,0.03039349175830129,1.2122742973784536e-05,0.4505487261551821,0.3794743336221225,0.43436006336735516,0.49380321540996386,0.18002446222914426,0.7990435495177348,-0.2920256554208682
0.6000000000000001,0.5103010839155527,0.2394357891479089,-0.49221385061122624,-0.03466946217816565,0.03166146341757771,-0.0011592769006174028,0.4505609787886572,0.37946236597437605,0.4343494271793413,0.4938246904270365,0.18000356454681085,0.7990409183295308,-0.2920094222969247
0.7000000000000001,0.8904138387470373,-0.043730562272268646,0.024518414605772667,-0.03177174106638515,0.017852371467253235,-0.013459645923332843,0.45056449220784667,0.3794745157061293,0.4343436781013104,0.49382935548152557,0.1800287005350356,0.7990360831483825,-0.29199926793616937
0.8,0.5083805117687196,0.14796929905844736,-0.468115878897218,-0.03122612004772641,0.03312705214650737,-0.008934107522731579,0.4505585550167556,0.3794723709485874,0.4343462332832041,0.4938247122277847,0.18002346583023993,0.7990373292486043,-0.2920069379498915
0.9,0.5763717555190457,0.07872468052772791,-0.4759150649134478,-0.03427305533580582,0.03229476607372635,-0.0080801909458099,0.450580023457422,0.3794698688389986,0.43433726273165896,0.49382794487515164,0.1800234320793976,0.7990399182579048,-0.2919944071264715
1.0,0.8123561406346755,0.03310848665777624,-0.08922121041354591,-0.03533750938809942,0.022933646331609155,-0.012069382376388516,0.45056767959260424,0.3794737866626506,0.43434060594674906,0.4938353966263308,0.18002157381944062,0.7990288009741529,-0.2920133716326939
1.1,0.6658041081242008,0.11943978034374099,-0.6525461268350795,-0.029181409186066955,0.033366850888057076,-0.009271101585278286,0.45057226785523496,0.37947526306029544,0.43432716047451003,0.4938408492601055,0.1800373703653511,0.7990339671018838,-0.29198027380529096
1.2000000000000002,0.5470202610729515,0.24427302046806834,-0.8570537970145791,0.05202689580621884,0.09801700030068176,-0.054042839214327294,0.4506358895680945,0.37953776202113126,0.4344034636952347,0.4938194117267001,0.1800210138953674,0.7990436505138229,-0.2920001159786132
1.3,0.3553436212049486,0.18111624806178914,-0.4558828280693879,0.13930608260109117,0.17643358647968188,-0.12169755225960009,0.45133580470963003,0.3801971563482907,0.43485379172766514,0.49384995854578373,0.18009689976836737,0.7990020800541422,-0.2920154126194449
1.4000000000000001,0.3204684459355566,0.0960922398305365,-0.6043307828965784,0.14222867882515106,0.19098305725895182,-0.1273194213680227,0.45273928707652067,0.3814153048278839,0.4356546034523433,0.4939183995119446,0.18010328791429175,0.7989706582901845,-0.2919816903461072
1.5,0.7287566906002547,0.31367736625489967,-0.1679557765171744,0.12887927845337094,0.1853392151290215,-0.1244958372440365,0.45336461559931107,0.38190729618247155,0.43605405022465105,0.49390195639044976,0.18004545205258146,0.7989910956817301,-0.29198924927157227
1.6,0.44805217161910543,0.4778752314114834,-0.448297640206054,0.13044536644614682,0.18700070802987648,-0.11827949303198307,0.4543894598276448,0.3826699905973718,0.43696702577424246,0.4937569451492372,0.17998676616677486,0.7990750052871308,-0.2920410571256919
1.7000000000000002,0.1622008368748587,0.2339795119378575,-0.8404586779819041,0.12896157690634924,0.1898670182143447,-0.11765025792275748,0.45582510440778573,0.38379016153880857,0.4377906434585211,0.4938289226384182,0.17998076420711842,0.7990483877009045,-0.29199587975481045
1.8,0.16173728549587488,0.3008727250577418,-0.884126042963771,0.12319412784726896,0.1807088958377326,-0.11482617008067374,0.45653835069810556,0.38437074827507,0.4381695764438319,0.49391472597248026,0.1800035096816585,0.799013817547856,-0.29193132640642716
1.9000000000000001,0.7472375759697557,0.012942586438485868,-0.8670102164451358,0.12525983244754454,0.16806773728048355,-0.1186948457867643,0.4574982553200744,0.3852571727522095,0.43888798601227513,0.4938686353342315,0.17998134318061215,0.7990290453398344,-0.2919812868033146
2.0,0.4892313874762841,0.3642210163621233,-0.6950628626295554,0.1254650262453118,0.17723065260645565,-0.11079739148983021,0.4588573996314284,0.38649334422193526,0.439804309288625,0.4938357060880859,0.18004748887818744,0.7990169155869038,-0.2920293919233669
2.1,0.666096665911495,0.040790728648283564,-0.6424732242849159,0.11358728890195319,0.18260618951082175,-0.12095928667781267,0.459488180284087,0.38704649657511747,0.4402138568576633,0.4937961528691893,0.18006328816311096,0.7990253354173382,-0.29206349485803107
2.2,0.4769895195620044,0.10289192429809388,-0.5834236543886152,0.12211798792744902,0.1871471869229686,-0.11156822947461996,0.46059663897474007,0.38798731521273966,0.441001386264433,0.4937746740797793,0.1800478732675809,0.7990396546215481,-0.2920701369731356
2.3000000000000003,0.7234374961237731,0.028598999658366545,-0.4264802563598175,0.11077453804184971,0.18598031198080567,-0.11786199930784338,0.4619618246615381,0.3889598162327961,0.44181486093347394,0.493817104607453,0.1799748448483952,0.799069653381363,-0.29196131843772766
2.4000000000000004,0.3813412622571436,0.31728670674819426,-0.996729434817883,0.11326663952889501,0.18493832583826175,-0.1090187157799413,0.46271639053458746,0.389547534728081,0.44227586081761056,0.4938665695913296,0.1799584650830345,0.79905520727488,-0.2919272820617306
2.5,0.6358934732352957,-0.14185659152329452,-0.6546178644697227,0.11247701425706018,0.18120520724056596,-0.11870900427312019,0.46368483540978167,0.3904010312865965,0.44287865609811145,0.49388429678320883,0.18000846486681948,0.7990323322161016,-0.29192907707274424
2.6,0.5374854629897393,0.13388302330256252,-0.5612477557066887,0.10762676703114768,0.18139650460996348,-0.11493791748220547,0.4646633289808908,0.39131736994351957,0.4434974739107098,0.49387565857736804,0.1801057047780293,0.7989974264112614,-0.2919792485081117
2.7,0.3737692572111163,0.11349676231362543,-0.5389525634649496,0.10720674510383092,0.1906254306278648,-0.11417742681705442,0.46606285512585177,0.39255001343260676,0.44454333414106023,0.49382537776435653,0.18002056707031064,0.7990302855799841,-0.2920268727934875
2.8000000000000003,0.2524776027410799,0.22357125939246505,-0.7281105749911413,0.11220548420452674,0.1707082888941895,-0.11195193246553695,0.4667332086180836,0.39312613328909796,0.44493653171942377,0.4938154654918201,0.18001683903609722,0.7990344457589602,-0.29203454966017356
2.9000000000000004,0.8397269459689518,0.257870079293798,-0.6979709148427885,0.11681319495874619,0.17168194139147633,-0.11914710752018458,0.46771836083868934,0.39396003262520213,0.4454872513496296,0.49386420794556113,0.18002894959184787,0.7990085804659518,-0.2920154272653147
