,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,6.634418742896279,-5.125513885338675,-10.58887892057185,-0.17676878376115385,0.15565403686196028,-0.019079194418662793,0.44405285340944917,0.43578522696780003,0.38811592171968473,0.7040108843475752,0.06601439958615322,0.7040210935291903,-0.06606870388760407
0.1,6.617202298173344,-5.242200959108777,-10.593743604867461,-0.16939422070783122,0.16483205544952853,-0.008751225804857028,0.4440734879204277,0.43576219521579745,0.38810049860169377,0.7040169951264483,0.06598201865265943,0.7040240704393292,-0.0660041819105809
0.2,6.843272998016194,-5.710719717036717,-10.4099082588387,-0.17545354826650406,0.16651095250199158,-0.005617305512240697,0.44406685983272387,0.43575921191936146,0.38810275592113824,0.7040174104365288,0.06598143882710154,0.7040264034829067,-0.06597544036589247
0.30000000000000004,6.859153904541984,-5.460303405007985,-10.339247519185125,-0.1749909255308172,0.1545505533266642,-0.0033929039975384243,0.44406213450007165,0.4357612715035832,0.3881032757227554,0.7040167717442163,0.06597346225867574,0.7040267724738434,-0.06598629418688455
0.4,6.963617875878726,-5.752335270512665,-10.35054811714421,-0.17914046125297384,0.15279929539601064,-0.020935082126866605,0.4440555693556851,0.4357672323280074,0.38809888012482724,0.7040185055793164,0.06599399128840923,0.7040224573459201,-0.06599330623861463
0.5,6.8247918861312895,-5.437844762880768,-10.301022091286926,-0.17836682815287935,0.1611196226634718,-0.005668854213262225,0.4440580680758289,0.435766672125403,0.3881038164342612,0.7040213374337503,0.065987828269097,0.7040217118331941,-0.06597720989690883
0.6000000000000001,6.866520212730585,-5.492782754335921,-10.677183548283685,-0.17720351201809048,0.1637793247974077,-0.00819181779785209,0.444077036544679,0.43574765206474697,0.38809526722930654,0.7040225658560002,0.06597687783781275,0.704023082188413,-0.06596042830542402
0.7000000000000001,6.881400859699191,-5.480057900147429,-10.7884502987865,-0.17169010918577798,0.16140762500072448,-0.00948567910838048,0.44406059448860297,0.43576843685457517,0.38809181048432106,0.7040207895061722,0.06599582531822003,0.7040198780569153,-0.06599462314764329
0.8,6.710395517229335,-5.4011595525587826,-10.623465193696427,-0.17529414906812082,0.1589560426165261,-0.0037638051707158246,0.4440611216966852,0.4357642338842612,0.3880995572866813,0.7040166960432399,0.06598818882926814,0.704025677542826,-0.06598405858810322
0.9,6.7594148544914265,-5.156618949200928,-10.580554576072942,-0.1710576409568465,0.16126993523019906,-0.0007506441599248058,0.44407241420789223,0.43575321491511393,0.38810060884005254,0.7040201493903926,0.06597285285170588,0.7040244040623588,-0.06597613525796438
1.0,6.842162385134832,-5.225299774121583,-10.66688751410646,-0.17782429036195957,0.16657221257653818,-0.009745087849341909,0.4440683623837107,0.4357601965747553,0.3880846346545661,0.7040360836761514,0.0660047129803204,0.7040077461106218,-0.06595198376527903
