,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,-0.9304476072748652,-0.08212433573340791,-0.4864292601817981,0.2289349571310344,-0.045445847365026035,0.030405162491934548,0.6337679424901698,0.254526802489136,0.4359720773298581,0.7035075596681146,-0.07195306009474887,0.7033426157959921,0.07217364780906642
0.1,-0.9000495660467127,-0.3956629110407048,-0.5153543965395461,0.22453909403583786,-0.04782287168532454,0.025594717305226194,0.6337680317864605,0.254526701878272,0.43602590919958517,0.7034760857315442,-0.07201736804123916,0.7033674925892309,0.07217385865378283
0.2,-0.7916708545592873,0.20116954359636985,-0.7653038030186299,0.22543330208359266,-0.042975737525732555,0.03511400355441991,0.6337307259635654,0.25454333667654233,0.43612144390445634,0.7034456146238154,-0.07206018737148667,0.7033996991390085,0.07211421436624818
0.30000000000000004,-0.9731598822820503,-0.08043145903408423,-0.40040746519121295,0.22226394595748847,-0.04321791958940594,0.022061537558893132,0.6337158831101936,0.25455024904452933,0.4361223407483685,0.70344473927971,-0.0720653832779387,0.703400850858981,0.07210632651554537
0.4,-0.7832314216230316,0.07128067928581888,-0.6329314009655599,0.21897325527022002,-0.04117755212893294,0.025026241764272143,0.6337153983390689,0.25455725085226116,0.43614674138711496,0.703440985856142,-0.07204575586621087,0.7034081639982124,0.07209121513797122
0.5,-0.8720817139581878,-0.046000682745524074,-0.6554530369512475,0.21607255547277307,-0.03812806247307304,0.021648314640231217,0.633721812155528,0.2545643957346129,0.43613398787950153,0.7034476409894702,-0.07204161524642916,0.7033996043013557,0.07211392880526468
0.6000000000000001,-0.7172499621338861,0.08699421147014888,-0.36446469570901874,0.21794074620140436,-0.04740323313890546,0.027379613519692408,0.6337118169688242,0.25457267883772533,0.4361349490506277,0.7034417291265811,-0.07203005627011874,0.7034084572338237,0.07209678917303505
0.7000000000000001,-0.8098082976673392,-0.00639269594178693,-0.5685589726446966,0.21668317625926417,-0.041805976012445296,0.027839934766035822,0.6337149825896149,0.25455100282874543,0.436158694628282,0.7034353233240295,-0.07207488073483422,0.7034109031876097,0.07209062868271175
0.8,-0.6963876836825765,0.25359245692077736,-0.6892370614256385,0.2158417020945052,-0.039767154243607494,0.027252826941344125,0.6337179840490603,0.2545826915076609,0.43612072655551964,0.7034502036691047,-0.07203358884264344,0.7033986884113828,0.07210588171217581
0.9,-0.8223392128464766,0.012297620727672175,-0.34889249366028746,0.20341306176059143,-0.04543459624152586,0.0239990712373824,0.6337060009057494,0.2545862415389676,0.4361322153490887,0.703446913731327,-0.07203392074533504,0.7034041599216606,0.07208426755422294
1.0,-0.7373764737674984,-0.1267812909875363,-0.4445262753218371,0.20564521552986995,-0.04107062981598581,0.01900129227662195,0.633699295718301,0.2545687536216986,0.43614819067280325,0.7034389419102296,-0.07203795149704864,0.7034106851469918,0.07209435879016637
1.1,-0.5495083206546703,-0.1009943924094876,-0.6830947064788282,0.19816138332830216,-0.030658727478927613,0.03831658897802298,0.6336971675927814,0.2545780461032304,0.43616199977834763,0.7034372512618018,-0.07205311991192238,0.7034139358037669,0.0720639741150407
1.2000000000000002,-0.6086677341033403,0.442051971006167,-0.5637503548037034,0.2026697163455157,-0.036859516142811986,0.017001953696363085,0.6343097761442209,0.25441461966749246,0.4363780307184728,0.7033560549491418,-0.0721408204817549,0.7034950737454994,0.0719766851307677
1.3,-0.6475881631646764,-0.004385750893343324,-0.4471169711559402,0.19992755750966545,-0.028486356582928408,0.018648612147831454,0.6351965095522231,0.2542594314411436,0.43632030934986077,0.7033737922398526,-0.07207663284349178,0.7034890903403128,0.07192612293341374
1.4000000000000001,-0.506069874094522,-0.027114697047142998,-0.6125194084699292,0.20941557574360548,-0.030361399459312464,0.03636001065633248,0.6366429133699509,0.2540548860078844,0.436172822884716,0.7034419220435169,-0.07192877800667878,0.7034335409856429,0.07195114052319525
1.5,-0.8030188383831011,-0.6219230325629481,-0.4253851475982242,0.1983575932628697,-0.036226817506205655,0.030705262148945194,0.638762084946687,0.2534622592475429,0.43617067017148947,0.7034267146205887,-0.07209276926731537,0.7034158268197587,0.07210869820576214
1.6,-0.6832370513088415,-0.2840045473769839,-0.3982758963114334,0.20360910228974557,-0.03167871175285987,0.03798356189860988,0.6395835818626578,0.253341086969831,0.4360730566571247,0.7034711212003647,-0.07198684244477761,0.7033823501162824,0.07210787541474381
1.7000000000000002,-0.680331314446109,-0.23488208043425668,-0.3539494305119501,0.21124773154340815,-0.03706927573423183,0.026646795625966887,0.6411351650810335,0.25306260690844096,0.43618971358248754,0.7034048027748377,-0.07202183820823348,0.7034636284205102,0.07192678043572366
1.8,-0.7186627710045281,-0.3522100491161562,-0.29373416365117333,0.19130982518479717,-0.04253409511434717,0.025596949731143386,0.6430875967923079,0.2525441425764655,0.4361667274643769,0.7034288792094558,-0.07207132860631103,0.7034174006870682,0.07209366059299963
1.9000000000000001,-0.7065056640774126,-0.3697941053569296,-0.47494057600146133,0.20435298552937656,-0.022038707767989094,0.043282007485500235,0.643963319857016,0.25242452414205585,0.43608824081756004,0.7034642270443932,-0.07201349651520254,0.7033874405778048,0.07209886286131441
2.0,-0.5226424558240366,-0.011711452490430943,-0.24975079964489086,0.20954983218881645,-0.032346268343604115,0.036170083284210224,0.6454958979003096,0.2522095582756615,0.4360603373768185,0.7034583236780592,-0.07193381549098779,0.7034129037273487,0.07198749826757031
2.1,-0.8160926529249426,-0.2625134211136152,-0.5735926823558286,0.1941638075536986,-0.040523912974118906,0.03713233669620893,0.647044762850454,0.25174179666868346,0.436165717866938,0.7034091698149152,-0.07208103387731728,0.7034438102223688,0.07201854091346788
2.2,-0.8473225533916305,-0.3986533647799679,-0.12962456231467642,0.19612065405522372,-0.03241489496154101,0.03772251365007031,0.6490217067084986,0.25146556223131566,0.4360499576868031,0.7034616629649136,-0.07201576707118092,0.7033894381483017,0.07210212433211818
2.3000000000000003,-0.5649404028848557,-0.022759739324195033,-0.6888946359608309,0.19887802054501896,-0.024900352240902014,0.03991955318307254,0.6498368419652222,0.2511664504031816,0.4361942652341362,0.7033959829069026,-0.07205681873331654,0.7034630675399652,0.07198346137640733
2.4000000000000004,-0.5258613758208553,-0.07781385097971616,-0.5714287308687017,0.2029743439492523,-0.032736060326807655,0.04110802131136184,0.6513998498234748,0.25095709114207293,0.4360045944250216,0.7034771271068827,-0.07196637792326648,0.7033813557371433,0.07207940404464241
2.5,-0.5246370388511269,-0.7108687272928996,-0.1537377391662652,0.20424779272483698,-0.02728961702864151,0.037377267217555354,0.6534057190185961,0.25031828478299,0.43618865237943627,0.703399780998488,-0.07217864101969598,0.7034297378371345,0.0721498149561684
2.6,-0.4059776619842814,-0.19475984076443623,-0.5432500502038462,0.20883768077133333,-0.024817518055428624,0.04746331091034259,0.6543690886502636,0.25018002525419913,0.43613635092272923,0.7034161245580057,-0.07206043373070627,0.7034366309915668,0.07204134772179677
2.7,-0.4989767226825277,-0.39671962132735067,-0.36033363205839886,0.19954961749620986,-0.03427450893886444,0.04377978541490467,0.6557300711898295,0.2500009622506367,0.43609366203787653,0.7034399692098289,-0.07201179997651677,0.7034190285226959,0.07202902674897387
2.8000000000000003,-0.6405392364675089,-0.7281990832009103,-0.11082774169670961,0.1936783814168352,-0.03410198608190205,0.03385894288466089,0.6578828534471035,0.24945906287979538,0.4361193854825303,0.7034294144860547,-0.07210111247195419,0.7034092405855203,0.07213826082609891
2.9000000000000004,-0.5681868701867673,-0.4437875152175137,-0.12557718804261114,0.19688692711438677,-0.02242517429224378,0.030206123175488275,0.6587327533116866,0.24935293314519072,0.4360849587221921,0.7034443503040975,-0.0719943605088083,0.7034153987070582,0.07203912091332379
3.0,-0.4827590084275699,-0.5556022161843954,-0.6344700296625915,0.19992401058077838,-0.026491641465263453,0.04411620920422875,0.6602344128389537,0.24905108860174205,0.43612316704065385,0.7034219289158572,-0.07205734503230828,0.703432303819225,0.07203001381901622
3.1,-0.5550757476289799,-0.2486576524282204,-0.3768283256639817,0.2000764685680531,-0.026897072996158487,0.03766499037080906,0.66219114327136,0.24854386041730606,0.4361534190394461,0.7034189940280667,-0.07212787934544637,0.7034177509947577,0.07213012856738925
3.2,-0.5182935555533488,-0.46164816076685816,-0.40067959440083134,0.20064648832888352,-0.022867844858629544,0.04915282780057251,0.6632113547103007,0.2483954223772864,0.43611721652759444,0.7034366778819562,-0.07200619725547287,0.703422692680538,0.07203098770157358
3.3000000000000003,-0.49554858002914814,-0.36979763972157775,-0.45929878187113,0.19395962146242463,-0.022900698772608603,0.04137809238306366,0.6645306646883989,0.2481894383684483,0.4361495846475041,0.7034119584289752,-0.07205988280078632,0.7034400761178016,0.07204893712770469
3.4000000000000004,-0.520146766807683,-0.5768485317503016,-0.6948833457151293,0.19708379455064853,-0.029849153863604844,0.05970646884876586,0.6661525123410452,0.24772087954549707,0.436050779771477,0.7034534860366708,-0.0721320477870339,0.7033740146150973,0.07221603858663059
3.5,-0.5444614780333836,-0.24317596520953966,-0.25683187901507715,0.1965325835428567,-0.02003896073186199,0.042113779285981014,0.6680997533406418,0.24749253823595999,0.4361203345018657,0.7034179420180635,-0.07202892388544851,0.703441652946523,0.07200606829177536
3.6,-0.5590613981950449,-0.6999792652179967,-0.2885734109696314,0.19064986268997441,-0.02204334943614519,0.036722644314018844,0.6689732330065725,0.24723790225651895,0.4361555527815989,0.7034021147242595,-0.07211400112344099,0.7034431012417194,0.0720613569039632
3.7,-0.46136746301219284,-0.20424761277382658,-0.6824770610756109,0.20223019074521098,-0.02167984828500976,0.04896550778798944,0.6705288761917845,0.24686357944560458,0.43600914714152633,0.7034707314687945,-0.0720712074658605,0.7033637630297831,0.07220864129559204
3.8000000000000003,-0.506184223665101,-0.490610524578825,-0.5793750939456899,0.1952314394365063,-0.022977079619845416,0.037329370058788315,0.6724569634048737,0.24657369754742967,0.43621224755285753,0.7033840022351926,-0.07203844466531326,0.7034826205984194,0.0719278138537901
3.9000000000000004,-0.4656977308190491,-0.4613332054854802,-0.3029272839414019,0.1956287424355108,-0.04149309832790835,0.02644881077666442,0.6734653876483806,0.24627688271485568,0.436060535290384,0.703443590013518,-0.07209090783504878,0.7033953664446319,0.07214551365563028
4.0,-0.2514887440984298,-0.20160913683856502,-0.5967280491224318,0.1921656194953005,-0.0309254716199627,0.038853010008984695,0.6749328510366724,0.24593179058858716,0.4362190736024604,0.7033978977961742,-0.07208713006152358,0.7034504784502952,0.0720573897908263
4.1000000000000005,-0.3150196494801611,-0.5510239090054467,-0.5121359339437035,0.1917191939454318,-0.04005971715669238,0.034756523731528176,0.6769136887427027,0.24562226477321564,0.436050444383647,0.7034407909184744,-0.07199854726100716,0.7034212282893025,0.07201276592566577
