,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,-0.7965743991812987,-0.752873524558347,-1.3017963398470886,0.13110014151926896,0.05354461095463244,0.05712386947671429,0.4245826756802067,0.4144931937936538,0.4729750740493995,0.7044550213809992,0.06234264468698559,0.7042883646855449,-0.06192266849134566
0.1,-0.5273154941396248,-0.867639998943218,-0.9849322154677645,0.13604287772585735,0.04651340450154928,0.060733584865628305,0.42457984647275915,0.4144628415102497,0.4730418837809704,0.7044380157545912,0.06230570547803244,0.7043034102774484,-0.06198215304565717
0.2,-0.21821516900607663,-0.8948786175224204,-0.8174897799820896,0.13829739255566784,0.0615247841790706,0.06355317186402566,0.4245501993998297,0.4144008478014639,0.4732062471208068,0.7043964367663238,0.06222151757397265,0.7043441736559566,-0.062075982945143965
0.30000000000000004,-0.6567761811266354,-1.067838752225952,-0.7626244346721475,0.1307606968850304,0.05923244342245763,0.0565025877775339,0.42447232534084894,0.41444603356940146,0.4732896939641105,0.7043730629706548,0.062233280938966094,0.7043562658562009,-0.06219210282679419
0.4,-0.6799401530784251,-0.7790034704046186,-0.8250963919501889,0.13574614776829766,0.0564316060494346,0.05834036845815513,0.4244849146923382,0.4144174514414086,0.4732899352753427,0.7043697514500558,0.062216808952422376,0.7043620173416777,-0.06218094927167726
0.5,-0.6185573995582702,-0.8693235078076931,-0.8676625808962557,0.13226684721922774,0.056196121092241154,0.06029209632550757,0.4244885477869815,0.41441294946267043,0.473282172061498,0.7043717147981221,0.06221303690886939,0.7043610520157648,-0.0621734174239577
0.6000000000000001,-0.5965128255153184,-1.1634846189746249,-0.6530512467236922,0.13105310712584764,0.052705306912628626,0.051574100042742245,0.42448417907496405,0.414426751597316,0.4732751694356863,0.7043763655886268,0.062241475484045634,0.7043544008340693,-0.062167615004961985
0.7000000000000001,-0.42796939849040583,-0.7857184946692011,-0.7765475092466615,0.13376696421805054,0.052365107526757604,0.05702346063193969,0.42448561374639215,0.41442531279151396,0.473282053641909,0.7043777069601957,0.06222772444782842,0.704354303189352,-0.06216728903679278
0.8,-0.5853806740280407,-0.8945315318882073,-0.904641606286898,0.12882085085754355,0.05729675125766539,0.05675761517469919,0.42448605666371336,0.41441757963502474,0.4732857687546215,0.7043749795955431,0.06221030718131889,0.7043588976493106,-0.06216356732389483
0.9,-0.29281541843212194,-0.738931716494476,-0.6012052848360598,0.1288543049542726,0.053094180202649596,0.05934389721883597,0.4244833003040065,0.41442072163924887,0.4732774723223869,0.7043751857936191,0.06221421418254752,0.7043584019742868,-0.06216293718995006
1.0,-0.4524331747598854,-0.479708953099849,-0.6814621375179006,0.12546854890828807,0.05050329747981354,0.06456814648930631,0.42449713368894876,0.4144241771877576,0.47327200989396256,0.7043790316341114,0.062210261403167114,0.7043552107318671,-0.06215947462139825
1.1,-1.0569157021106996,-0.4369146419628996,-0.59514718761719,0.12986896039069115,0.05483944462795951,0.06274161468407702,0.42448386121773973,0.41443653610085157,0.4732721074986439,0.7043786351559517,0.06223356400394742,0.7043535698231824,-0.06215923523133473
1.2000000000000002,-0.6395388218474142,-1.005079682247354,-1.0992846286205014,0.1351067701385429,0.041153531132882934,0.05284916590614443,0.42464980452511253,0.4144889929635652,0.47332386160140905,0.7043577509734275,0.062197916731816336,0.7043722517940907,-0.06221984169378228
1.3,-0.5914850846856622,-0.1855291813333605,-0.6995193619068659,0.13789413070980905,0.060791097071952016,0.04630018646804234,0.42595763372001516,0.4147201902218977,0.4734693354680177,0.7043173499732029,0.06210760153043921,0.7044099155405743,-0.062340895461823205
1.4000000000000001,-0.3750960759365826,-0.7716438477968137,-1.131756589355258,0.13847477338302905,0.05504581661636343,0.064249946353585,0.42708151970146485,0.4148340137092448,0.4734516639023044,0.704321094589239,0.062126702272424866,0.704406418040967,-0.06231907255458896
1.5,-0.525876151363524,-1.3207710365303522,-0.7178302992472128,0.13448523308972646,0.062270390222886704,0.0822375297385458,0.42841220696285587,0.4151921014317211,0.4732410879125848,0.7043762968860483,0.062311334242201116,0.7043441210952002,-0.06221486228132221
1.6,-0.33833917227104954,-0.7772742828221396,-1.2116670979659516,0.13357563480040496,0.060221701735573896,0.06545620981845941,0.4307212079138617,0.41537222089167997,0.4734143672920984,0.7043345157207709,0.062054081720204164,0.7044038405709885,-0.062268854936405466
1.7000000000000002,-0.559530481814416,-0.21482808194108227,-0.9182457028154087,0.13906815060450908,0.06381329264208899,0.048205890083136416,0.43150426129043284,0.4156668955667893,0.47324099569243405,0.704379502947742,0.062246578800548895,0.7043493109772205,-0.062184623345595755
1.8,-0.5035343802638456,-0.719786973244483,-0.7304423864043185,0.1341624703062759,0.05406607978266167,0.05249969986119797,0.43289467294738365,0.41588788724168557,0.47328263989938507,0.7043658922222539,0.06220132249551824,0.7043660433233873,-0.062194552548537854
1.9000000000000001,-0.49820353950430174,-0.8438854401561066,-0.8934845725051447,0.1379763418477677,0.05918511586537439,0.06070757505205169,0.43436078227400937,0.41617620125332866,0.4732622994789314,0.7043690334887586,0.062229418514467894,0.7043600205913159,-0.062199079784707983
2.0,-0.40550498324938805,-1.1140346637929248,-0.9369891914053353,0.13945703856109992,0.06410924423368627,0.0452736606380562,0.43654311635901977,0.4165033472834172,0.4732732708571505,0.7043681880084934,0.06218947737126631,0.7043639500229516,-0.06220410383556225
2.1,-0.33200891117738995,-1.293621410209564,-0.8799357947512823,0.13403664924086503,0.05244174563056519,0.05438822348243401,0.43751874189077716,0.41666361476199537,0.4732707586891645,0.7043734152871224,0.06216791689534336,0.7043653506980122,-0.06215058070295709
2.2,-0.35211205112466215,-0.7064186635408172,-0.8133109522368447,0.13703422574388802,0.06166390300381279,0.055903144949051436,0.4388524969411234,0.41688588752100014,0.47325243589635807,0.7043776228368107,0.06216128725340321,0.7043647567369651,-0.062116248121081866
2.3000000000000003,-0.4217771077888831,-1.0385013435356032,-1.1790288721370918,0.14001521152540597,0.0628826209113667,0.06512889028660448,0.44084310353798867,0.41738520271999535,0.4731964115361851,0.7043801986025398,0.062241605980869405,0.7043502062247773,-0.06217157946106025
2.4000000000000004,-0.35547347520895217,-0.23078351874298425,-0.6987289708836755,0.13511717386698188,0.05726031610554887,0.04947944057505323,0.4419602376636537,0.4175475010922881,0.4731754727614737,0.7043845222108417,0.0622959711664884,0.704338381137486,-0.06220210368511441
2.5,-0.2273819770948639,-1.1914722061838865,-0.9812271453042992,0.13666588225938764,0.052401242513842004,0.042468170411013015,0.44327008684066393,0.41782592807695595,0.473201384971923,0.7043749197067721,0.06231852864934539,0.7043423163311223,-0.06224367357706537
2.6,-0.3968328948429801,-0.7005751758636347,-0.7780628305534236,0.13203627465498324,0.06426146367601851,0.05088390543502273,0.44536232465341835,0.41810357376130186,0.47321960985612,0.7043794128417864,0.06224421795320632,0.7043474670110842,-0.062208888521847666
2.7,-0.35568029924549033,-0.9764470596718631,-0.8923487304261727,0.13410185503776417,0.0569365414504653,0.05127631415903621,0.4463503642462698,0.418181102745858,0.473343806877657,0.7043556474320833,0.06210236900443982,0.7043865246975801,-0.06217750010278984
2.8000000000000003,-0.3836842026779521,-0.7093984520317455,-0.8431754863913272,0.13832476360185755,0.05940078488734404,0.06164777163795121,0.44762033078814506,0.4184826339549393,0.4731905670559952,0.7043973041190084,0.0622006455118198,0.7043451176849934,-0.06207634687301489
