,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.012600892658411245,0.23295220707995462,0.9724065439520598,-1.5124292373657227,-1.8878914318480433,4.138700008392334,-0.1570027631572266,1.3911395072937012,-0.7066629568683069,-5.149009666425742,-8.860244212952697,-4.659484158467616,-0.32282105574856357,0.2986398784537153,0.20250278908782576,0.515756365406592,0.5322579873143154,0.4011633526789605,-0.7747351779737209,0.31378806662289427,-0.20605338346317698,0.508787240817289
0.1,0.012593744326604608,0.23341904615162548,0.9722945001894403,-1.51265682947068,-1.887600538475008,4.138677074795678,-0.1570133216943011,1.3911504972548712,-0.7066969031326648,-5.122908256145996,-9.386940177189194,-4.697268502184504,-0.31711145162479043,0.29249044595401924,0.19385832593129104,0.5157738099163429,0.5322359082818746,0.40117982831422283,-0.774718556831188,0.31379243426548337,-0.20606254654387568,0.5088061446277913
0.2,0.012586595994797974,0.2338858852232963,0.9721824564268208,-1.5134405292834916,-1.8865298125378323,4.138724547268516,-0.1570170608394686,1.3910298347473145,-0.7066379121125393,-5.698675582394227,-9.644191599837027,-5.552288078360754,-0.31955770643472686,0.2895638740679649,0.2045086923256495,0.5157024669267379,0.532105942915015,0.4012680340000626,-0.7747159882095367,0.31378073243798427,-0.20611057961479937,0.5087978169509523
0.30000000000000004,0.012562362083160568,0.23387001712891198,0.9721865513321507,-1.5144739151000977,-1.8853913161221938,4.138832632503154,-0.15726674811352595,1.39082670211792,-0.7065310582425545,-5.889975490261133,-9.495371575853424,-5.042533117714888,-0.2848048111950635,0.30789955564901056,0.22973973690990163,0.5155375380492003,0.531802990679055,0.4015241135086981,-0.7746293962117458,0.31382524286672603,-0.20615389677332416,0.5088846493159728
0.4,0.012519303187452197,0.23332229967372534,0.9723186084486451,-1.5157212331519936,-1.8842765293517054,4.139132807389745,-0.1573624403100402,1.390683650970459,-0.7064827969936248,-5.729987196455031,-9.497709685592056,-4.659634753870662,-0.28684013311759565,0.352502374486945,0.2105540539172435,0.5152724414129731,0.5315334601260698,0.401681544563105,-0.7746311592087041,0.3138405939164443,-0.20614347195481408,0.5088767215776016
0.5,0.012476244291743824,0.23277458221853872,0.9724506655651397,-1.5168845160263753,-1.883256808533475,4.1393225417440656,-0.15747054040942388,1.3905513421017182,-0.7063997158716578,-5.8870085910029655,-9.413825131124717,-4.642531720797673,-0.292800241625732,0.41116404756493635,0.22811216940957457,0.5148021093638454,0.5311664708156633,0.40174619077045837,-0.7747415899006843,0.3138003636324309,-0.20610209828832338,0.5087501604358117
0.6000000000000001,0.012506332439067964,0.2324777380098837,0.972521262644385,-1.5178057116633787,-1.8819002294039595,4.139478107355925,-0.15761454523120122,1.3903948229915037,-0.7063510911377486,-6.478882719148685,-9.435584069978368,-4.398947624386442,-0.25366664853037796,0.3850263106251527,0.19866720818289366,0.5146309198591166,0.5310331154299407,0.4017557430076932,-0.7747791840094318,0.313810552002866,-0.20606406326085258,0.508702029983922
0.7000000000000001,0.012540344217348981,0.23219435072300615,0.9725885629874294,-1.51870563193675,-1.8806898921950805,4.1396962117764255,-0.15772231042895513,1.3902871863495918,-0.7062200699389487,-5.605045731681214,-9.369791017901651,-4.891365648347295,-0.24986907877847672,0.40425523312198297,0.2482366211419547,0.5141936784571366,0.5306076434218211,0.40215404264377463,-0.7747211188267277,0.31379333215156957,-0.20606022751823747,0.508802629097188
0.8,0.012615748726839892,0.23198047766244873,0.9726386136614364,-1.5198217994288394,-1.8794923646852364,4.139886930312477,-0.15790249741653878,1.3901435500697086,-0.7062293055702701,-6.245747230936011,-9.991648568140874,-4.559021317397851,-0.27276590283103264,0.41945636869175806,0.2687837267196073,0.5137440307966109,0.5301716857132591,0.4026058014662445,-0.7746474828606907,0.31376515921912734,-0.20608982872124043,0.508920116182728
0.9,0.012662033227105712,0.23212593343040702,0.9726032264277504,-1.5210298538927083,-1.8785377867462498,4.14000269806239,-0.15799792230639653,1.3899526596069336,-0.706129963033922,-6.64633434128749,-10.25971900315211,-5.28945223155847,-0.260541189180253,0.443467857493463,0.2792155875082366,0.5135670459926178,0.5299985490332142,0.4026630455323827,-0.7746789093309785,0.3137641146358787,-0.20606844226179996,0.508881582402354
