,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.02365025445693461,-0.049653498695980125,0.9984864523524444,-1.7908563613891602,-1.9490734539427699,4.168501377105713,0.4673873621174316,1.354820728302002,-0.7572382132159632,-4.956859728612707,-9.694582299054995,-2.9351277834261467,-0.14953508984838443,0.19746314205579227,0.3558180906224105,0.4833699255910282,0.5068640687470238,0.33199524150361626,-0.6970618668351267,0.27907027235023596,-0.24550497633370444,0.6131491201087059
0.1,0.02365453336077269,-0.04908739193917753,0.9985142599472338,-1.791100617285985,-1.9488670987250927,4.168465617780959,0.4674715256069102,1.3548088073730469,-0.757226657314453,-5.023685407561522,-9.99277008323731,-3.357381582393099,-0.14010727215431093,0.18977639161830656,0.35089248464377254,0.48337547208868803,0.5068570443019518,0.3319991080843898,-0.6970544601792525,0.2790722129693316,-0.2455155904998343,0.6131524070849994
0.2,0.023640220867686076,-0.04907904362226419,0.9985149688559037,-1.7921934961026451,-1.9479041624372273,4.168596487628212,0.46765248357739253,1.3546395336536299,-0.7572262922870081,-5.414108655632286,-10.652416160407967,-3.4174485746144563,-0.13044006247527923,0.18400024874670898,0.36086444540108964,0.4832088655169776,0.5066050261962894,0.3320380405816128,-0.6970622599892244,0.27909417997757685,-0.24555054439803733,0.6131195434392763
0.30000000000000004,0.023606596856410398,-0.049650058023528953,0.9984875294348914,-1.7935361862182617,-1.9468382836072307,4.168802980451814,0.4680122053056233,1.3544113496638917,-0.757214623714425,-5.56034946800606,-10.374782846523859,-3.302188501246783,-0.13374639380485498,0.19433113094169277,0.34494392240626376,0.48299714678754085,0.5063115534663698,0.3322011639831726,-0.6969907409543677,0.27909740345500206,-0.24557857232572491,0.6131881531985238
0.4,0.02358965069558429,-0.04953568145139218,0.9984933794196357,-1.7951878993942076,-1.9458306176225133,4.169138431549072,0.4683601352902008,1.3541480178373406,-0.7570933075741086,-5.652849108471718,-10.219539486599555,-2.4063752796065163,-0.12099457186555175,0.24569713897616346,0.32982122336324715,0.4826517080715793,0.5060281408272124,0.33221736604497376,-0.6970052484855254,0.2790779126859063,-0.24556141864952816,0.6131874035768673
0.5,0.023590729628966054,-0.04868054773539259,0.998535207942304,-1.7967573112541146,-1.944690276752376,4.16934061050415,0.46870629369702144,1.35393117761454,-0.7571182675227629,-5.476287516208376,-10.09888211986484,-2.155337402028465,-0.13442757294371738,0.24997272215382352,0.34183397492125517,0.4821164968250191,0.5055088265494603,0.3321231377872802,-0.69710103706673,0.2791073082727269,-0.24550525857328104,0.6130876141320335
0.6000000000000001,0.02359180856234782,-0.047825414019393005,0.9985770364649723,-1.7980007418643966,-1.9434441120635095,4.169569766091727,0.4690640539850715,1.3536808844083779,-0.757118663965074,-5.418168377493162,-10.354935120672122,-1.4447105792484987,-0.26613931018129894,0.36179185482200144,0.30824280683833344,0.4818904299540143,0.5052638257676969,0.33225972676074544,-0.6970432622653093,0.27909937251298655,-0.24552613012918661,0.6131485547705207
0.7000000000000001,0.02359979910684311,-0.04690756213787093,0.9986197773611483,-1.7993939617470613,-1.9423404393783579,4.169868712088591,0.4693422343697996,1.35348876510165,-0.7570822104958727,-5.086377704752617,-9.69419795969219,-1.5716818195829976,-0.22295746612859996,0.3204764817313844,0.3131463233261222,0.4814413780157143,0.5048521181678329,0.3325011493314778,-0.6969816880811501,0.27904735658864377,-0.24555883263308798,0.6132291243705863
0.8,0.023608019767188914,-0.04598762211166523,0.9986625486339761,-1.8009028518536387,-1.9413252327441601,4.170036792755127,0.46962790318994446,1.3532260334055568,-0.7570465246783655,-5.4754535058895835,-9.932957717658317,-1.8588577713757062,-0.2154490524503557,0.32763595721784267,0.30656983683270855,0.48124207494563115,0.5046046326865118,0.3325194367267734,-0.6969914011922702,0.27906161206573404,-0.24556206985339155,0.6132103009446495
0.9,0.023613683256729617,-0.04471021770757881,0.998719501028283,-1.802390805022526,-1.9403805374356966,4.170254817837203,0.46994095226758287,1.353030339996083,-0.7570082818155959,-5.25774066675345,-9.948402779853586,-0.6757625010502556,-0.27430004306373856,0.422999615255149,0.3493673409600524,0.4809223291809356,0.5042877736349675,0.3324718157526681,-0.6970485007997202,0.2790683950300744,-0.2455388125050364,0.613151620712053
