,/manipulator_wrench.fx,/manipulator_wrench.fy,/manipulator_wrench.fz,/manipulator_wrench.tx,/manipulator_wrench.ty,/manipulator_wrench.tz,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/mode./mode,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.2,-0.04201154668526219,0.0607361716281658,0.035826961927567263,0.0009046755975063887,-0.0051150067262098475,0.030182392942709226,-0.10281880310683313,-0.1703293524788429,0.9800082678479415,-1.1272330731452693,-1.861041522242207,4.168617733521854,-3.7099650790017744,-1.3616938798437423,3.058676242828369,1.0,0.4629979623998232,0.47600725888549744,0.39224403200630115,-0.6432185451220644,0.5324207462771793,-0.04404082244666957,0.5485056591348236
0.30000000000000004,-0.23346023933370452,-0.2866766044060111,0.2918267904344277,0.016190149611809104,0.0033153391293468514,0.1070020501842116,-0.10323042497506212,-0.17083017472532014,0.9798774684820584,-1.1246429191314116,-1.8638326912731753,4.167913663537095,-3.709554010345761,-1.3622408432386592,3.0585353023666673,1.0,0.4630923877637285,0.47611376115758125,0.39217645226027065,-0.6432308764057655,0.532420054487102,-0.044056107833216354,0.5484906421998558
0.4,-0.14343701415703303,-0.32421397269869945,0.41696000455524607,0.01332764807868784,0.004427492774403996,0.200242866819756,-0.1036490284672732,-0.1713389647968393,0.9797445404520534,-1.1219491552475878,-1.8672838893947776,4.167324340084034,-3.708946346986507,-1.3628706096652867,3.058191492170921,1.0,0.4637459878580977,0.47668653095262076,0.39188198516655337,-0.643147716318817,0.5324649276544176,-0.04406406329048118,0.5485439582551238
0.5,0.23718995142033839,-0.5664371351154631,0.3464870829273943,0.011234213920861144,0.0014278082865968995,0.27426858125439085,-0.10389690107312145,-0.17170344007249852,0.9796546991173042,-1.1189688757786955,-1.8705678232423832,4.166734655566749,-3.70849783111749,-1.3635398301513508,3.0579075813293457,1.0,0.4651272519975465,0.4781230204494036,0.3908861537188289,-0.6432126596418594,0.5324782707106427,-0.044039151274269134,0.5484568523161065
0.6000000000000001,0.03879987488981873,-0.7500523628526767,0.23161306603418919,0.018968906203559996,-0.002731992377251696,0.26449482604371477,-0.10395291266907482,-0.17190573975669726,0.9796132770055842,-1.1161952121008796,-1.873826178873238,4.166135944091651,-3.7081026277463836,-1.3640664259540003,3.0576434364515137,1.0,0.4655238565647863,0.47856995325943535,0.39070131521275464,-0.6432002689583429,0.5324331210757484,-0.044015187523597704,0.5485171363418972
0.7000000000000001,0.32122475993214544,-0.36889581404827637,0.15806886818124277,0.0030115044358333134,-0.009319838390502653,0.25636282127364046,-0.10388952312211149,-0.17185927106794255,0.979628115365965,-1.1133568650675285,-1.8769851351539142,4.165514726918113,-3.7076372409787983,-1.3645697082216786,3.057403504266566,1.0,0.46696960708892365,0.48002339814344186,0.38981135531699,-0.6432061542027008,0.5324338063718534,-0.04404783113115132,0.5485069494553309
0.8,0.16072419184474865,-0.2600705928401119,0.15986829992115925,0.017679588568606554,-0.005747334631193228,0.25242077813951525,-0.10368812278813076,-0.1715252614218932,0.9797079828528927,-1.1108147168938778,-1.8798209535713475,4.1650106237150375,-3.7072788677611292,-1.3649891152292313,3.0571996308457283,1.0,0.46740691692132175,0.4804717494557495,0.3895882825134518,-0.6431814457613003,0.5324285425471751,-0.04404819486186168,0.5485410025138562
0.9,0.12016802683517472,-0.6693530720907747,0.14004174122530438,0.008475128321716648,0.00025827939412525775,0.24616165235839002,-0.10320336513842725,-0.17082612470513722,0.9798811043790835,-1.1080461249674847,-1.8827273993635105,4.164554742332743,-3.706847917120674,-1.3655404355240066,3.0569844245910645,1.0,0.4685362385632161,0.4817068248655986,0.3888214798887396,-0.6432212508711508,0.5324160213089121,-0.04407007110408169,0.5485047233289987
1.0,0.35705354855784327,-0.8134958961236989,0.22551579473629296,0.005441445066445938,-0.011324312673530812,0.24505609840283837,-0.10287515300185161,-0.170416005525484,0.9799871608273037,-1.1057071278781732,-1.8856241525626445,4.164026448905749,-3.7065253532607474,-1.3660548369037073,3.0567899564323744,1.0,0.46901459496513304,0.4822208019162468,0.3886277765446169,-0.6431701490920146,0.5323920581258994,-0.04404020283174022,0.5485902991267381
1.1,0.19088110237795736,-0.7074496246639103,0.11134277992603163,0.014647811727688212,-0.009713305122240959,0.25057455283427127,-0.10317502349682152,-0.17092607853811054,0.979866771314872,-1.102926338328062,-1.8884593561282796,4.163450443309589,-3.706141431802796,-1.3665723005007753,3.056516170501709,1.0,0.4698129528604623,0.4830776537891737,0.387938060754932,-0.6432676695172901,0.53241075602679,-0.04403418943039716,0.5484582777039514
