,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.01873892048086645,0.7460959995010347,0.6655746482459823,-1.4434289932250977,-2.019475599328512,4.148049831390381,0.2062951761433105,1.3823647499084473,-0.7629759947406214,-6.4390251905115345,-6.733219143383555,-6.291647378762248,0.10287617406487022,-0.12960863491143226,-0.05945071263173536,0.5294781432348152,0.5634501319397666,0.42019161994661514,-0.6934000462131537,0.274860792353302,-0.2449315016697915,0.6194000970522141
0.1,0.018761251078639924,0.7458686761181337,0.6658286682669574,-1.4436173292960648,-2.0192420267293794,4.148057109674603,0.2063017963033622,1.3823838789549385,-0.7629526998865557,-6.9121398348492065,-6.899853407595916,-6.644423011339756,0.1155391349517551,-0.14418428047391735,-0.045669874430570925,0.5295054454091328,0.5634396647614154,0.42016517937253073,-0.6934096272745488,0.2748799719718108,-0.2449511068858313,0.6193731064932944
0.2,0.018783581676413398,0.7456413527352326,0.6660826882879325,-1.444756886930822,-2.0182590108365663,4.148087024688721,0.20665738799491906,1.3822917091161855,-0.7629754257091503,-7.259285801799367,-8.249182055306147,-7.315474658776023,0.10705194987858212,-0.10219607259163202,-0.01665707952234698,0.529370608512666,0.5632555656411347,0.4202757951387837,-0.6933790477514401,0.274853846228148,-0.2449563087229242,0.6194168759161629
0.30000000000000004,0.01874242763738882,0.7458290047989409,0.6658736916592515,-1.4463860534960502,-2.017174328657598,4.148256935867071,0.20705437947418487,1.3820778530917048,-0.7629863466505927,-7.6598426061058476,-8.088436005409985,-7.089774384635932,0.08172318067349785,-0.08744491173561042,-0.00821504740141263,0.5290927896105759,0.5629374884126629,0.4203635058794575,-0.6933584101178514,0.2748478555129996,-0.24496486635419085,0.6194392510091884
0.4,0.0187340675089119,0.7456576932819873,0.6660652587438066,-1.4482869003708951,-2.0159229661657894,4.148520666540374,0.20743672430004878,1.3819451332092285,-0.7629327425403807,-7.99627469024519,-8.731082594143652,-7.077531868673451,0.07983862441854954,-0.06631183123062162,-0.010316533939344532,0.52857416796288,0.5624443466607634,0.4203243746175587,-0.6934316939487839,0.27485217009709445,-0.24493988369675124,0.619365178061263
0.5,0.0187625086430866,0.7450869029807079,0.6667025994348149,-1.4499661521247553,-2.0147441646410877,4.148661114491623,0.20787569302490277,1.3817572261655353,-0.7629365823509805,-7.848622813275632,-9.052666821122385,-6.642797921193274,0.09189584327382495,-0.06746919720605805,0.01349196918537234,0.5282214525688914,0.5620289543051945,0.42030253661853484,-0.6934829805571169,0.2748730641359706,-0.24495129205065158,0.6192939680094073
0.6000000000000001,0.018790949777261298,0.7445161126794285,0.6673399401258232,-1.4513158798217773,-2.013603497784267,4.148825777567685,0.2082692417410537,1.3816177765310627,-0.762820068989889,-8.3795548952295,-9.475470904447553,-7.437179601233974,0.16026785492341725,-0.06695282393482495,0.009341373699338788,0.5280522709344172,0.5618406163704044,0.4203913806866395,-0.6934386799306707,0.27488388677891085,-0.2449559191295467,0.619336938708428
0.7000000000000001,0.018813542217452413,0.7436655636443004,0.6682852036714612,-1.4530107659251938,-2.0123386153738108,4.148998737335205,0.2086956190329927,1.3814183315709954,-0.7628546124729815,-8.442583165005463,-9.65022598267815,-7.247089414639742,0.14251843656426766,-0.05721139046504781,0.0217617950537118,0.5275853830860325,0.5614005248455489,0.4205228155404773,-0.6934109201854893,0.27488037918832303,-0.24493068474310276,0.6193795545350775
0.8,0.018835926112513897,0.74280503933579,0.6692414467301006,-1.4547877762595027,-2.011081819109562,4.149198864609456,0.20904967623347975,1.3812329115686786,-0.7627958652612669,-8.43449869409086,-9.575022671906552,-8.311361732536099,0.176644888807184,-0.09831602060593306,0.017348976924171547,0.5273131657253661,0.5610948930250598,0.42054862264475307,-0.6934323442634975,0.2748651974435919,-0.24493911992183628,0.6193589707878957
0.9,0.018896191145040972,0.7410371251030258,0.6711856502868053,-1.4562054745247708,-2.009907736224339,4.149351741399152,0.20951809945355643,1.3810765426524365,-0.762832291099837,-8.57515760496263,-9.27561377929111,-8.400499938017314,0.20841944918985728,-0.1381650964912949,0.006095098510884019,0.5270199011501588,0.5607892550096754,0.4205851114929857,-0.6934401875455115,0.2748663767754902,-0.24495006164567326,0.6193453386560206
1.0,0.01900149841793184,0.7381902866930492,0.6743045797678362,-1.4576995532166936,-2.008791675817779,4.14948027517836,0.20991913854565425,1.3809281169470196,-0.7628087022943305,-8.15674767765524,-9.521230176313452,-7.913055492341348,0.18885609304476383,-0.10578850986475173,0.015177501271791943,0.526659544685472,0.5604190506788447,0.4207228848640703,-0.6934018936903978,0.2748496166868968,-0.2449578407314612,0.6193925720395879
1.1,0.019106805690822706,0.7353434482830726,0.6774235092488671,-1.4594857340377654,-2.0076801174171583,4.149669285438145,0.2103262797365255,1.380772191542283,-0.762831989918844,-8.271132896417944,-9.501428523749244,-7.3759043674954325,0.15127845808875734,-0.05767546443412199,0.02286769069341532,0.5261384830994353,0.559856073704744,0.4206745778757421,-0.6934813480668521,0.274869330406481,-0.24494029419011124,0.6193018031358672
1.2000000000000002,0.01917271603729242,0.7331905712308886,0.6797423770959576,-1.461044833514833,-2.006432178544635,4.149848909992433,0.2106277185627441,1.3805803972666026,-0.7627595020916028,-8.601514081385002,-9.599148003507468,-8.673944946392668,0.19070773210512196,-0.08184600021140795,0.03297725775957454,0.5259028511468721,0.5596186801248487,0.4207109689442316,-0.6934891412615182,0.27485906147386885,-0.24494124773987414,0.6192972569240881
1.3,0.019236412709454243,0.7310766871806456,0.6820162902715886,-1.4625346015605198,-2.0051266355171466,4.14998253833061,0.211046900373004,1.3804483393279956,-0.7627356468179707,-8.951560131393288,-9.65434189646265,-8.041754056572298,0.22189353610580922,-0.10114288602378958,0.03384146678812154,0.52563533361733,0.5593397557281086,0.4209084166704788,-0.6934256506014379,0.2748481979675873,-0.24494902056189874,0.6193700933107029
1.4000000000000001,0.019286223651356276,0.7296271205786258,0.683573056495382,-1.4640798568725586,-2.0039720025211754,4.150180618500785,0.21143071233715816,1.380314966309108,-0.7627144622940726,-8.60124858910986,-9.706963039159415,-7.807997008056198,0.22246384814212933,-0.08383138173488855,0.047107575686877595,0.5252791338651375,0.5589164317394367,0.42106228863511397,-0.6933809840807854,0.2748654765049651,-0.24494225514158458,0.6194151050684952
1.5,0.019336852776917997,0.728831118019491,0.6844191755895861,-1.46572559414365,-2.002945637312876,4.150328759743816,0.21178015906348788,1.3800932468321485,-0.7626992282256011,-8.31137067891714,-9.703407175641294,-7.526701263305571,0.19103196481902143,-0.050404436122953124,0.04373548708276331,0.5248489700139989,0.5584637296194617,0.4209938870268281,-0.6934584566652446,0.2748591894016771,-0.24492936675917742,0.6193362577629847
1.6,0.019413136570852148,0.7277482506640947,0.6855680360404454,-1.4672375571933776,-2.0018308190569063,4.150483991788137,0.2121730069866078,1.3799921338952723,-0.7626991950881207,-8.315812237222946,-9.695464326572218,-7.803372993636215,0.226089668375153,-0.07869454786179962,0.03966469486497253,0.5246752077712387,0.5583054265616303,0.42097664642440824,-0.6934798145735177,0.2748551332138727,-0.24492587507001573,0.6193155239829297
1.7000000000000002,0.01949707447494983,0.7258414225278365,0.6875732241644984,-1.4688523934223088,-2.000418779093083,4.150640964508057,0.21259495870908304,1.379849180765516,-0.762665907035064,-8.324754136675738,-9.835827155355222,-8.152062969604497,0.2431431233706836,-0.1046192952968752,0.04816815992137758,0.5242748785305626,0.5578440345643718,0.42104609632807144,-0.6934934442042776,0.2748598739991139,-0.24491424003767742,0.6193027591878197
1.8,0.019591806339686227,0.7227726304210514,0.6907860206193455,-1.4703874588012695,-1.9990992801129028,4.150808008160715,0.21293887294491087,1.379706473517936,-0.7626633710977826,-8.570285549221815,-9.710116899361486,-7.647864374557412,0.21602928829368503,-0.06948817998201688,0.06472442036776474,0.5239564207450497,0.5574714756637823,0.42126118571871424,-0.69342347457522,0.27484100372207193,-0.2449462484428262,0.6193768182252692
1.9000000000000001,0.01968653820442262,0.7197038383142664,0.6939988170741925,-1.4717945125208491,-1.9980560606449163,4.150962697965909,0.21330974524861074,1.379537588305178,-0.762640935194885,-8.43477053583896,-9.580306174452133,-7.29816771147299,0.21738775882049513,-0.058982751471361776,0.0633243684160088,0.5234557874240431,0.5569386990316036,0.42149541257176154,-0.6933527305199833,0.27483234492926756,-0.2449390534356775,0.6194626973137268
