,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.01402671244158038,0.2919748752529859,0.9563231271694133,-1.7086610794067383,-1.960034032861227,4.1541876792907715,0.4586612421223144,1.3590912818908691,-0.7709267775165003,-6.435361053890841,-8.706142079717013,-0.7059670610719248,-0.29112747864440836,0.3003042566449666,0.042533030900318375,0.4976568308674584,0.5128228494027272,0.3663908157376746,-0.6768616190757887,0.27444665521843903,-0.2566186892937658,0.6329962325058993
0.1,0.014030270418815789,0.29210416549519397,0.9562835630395925,-1.708930153065926,-1.9598623054833324,4.154163903433803,0.4587373930655873,1.3590525178290542,-0.7709266372645,-6.384398424272642,-9.098214468795746,-0.9765709406777143,-0.29017915863739413,0.3037647023780662,0.04276131593817148,0.4976281239227627,0.5127158209556292,0.3664016101361401,-0.6768409723390779,0.27446753535002527,-0.25664904518210796,0.6329969492889257
0.2,0.014033828396051197,0.292233455737402,0.9562439989097717,-1.7100229263305664,-1.9590079056568372,4.154247460022137,0.4590121942707519,1.3589085285952984,-0.7708914902692772,-7.370988333197329,-9.069080580752773,-1.0571987781226149,-0.2867603804228667,0.31053499183266664,0.04187712906200767,0.4974704330384572,0.51247239295482,0.36646094126703255,-0.6768078780536994,0.27449497048204974,-0.2566765243560684,0.6330092963211488
0.30000000000000004,0.014037386373286605,0.2923627459796101,0.956204434779951,-1.7115004695048097,-1.957917344136803,4.154452577692563,0.4594540471373781,1.358717695337827,-0.7709139507923697,-6.763353825846241,-9.351089389205217,-1.248689333001002,-0.28764702423852795,0.29515496070684877,0.04159963396247485,0.49717356511828564,0.5121896423438045,0.3665215276821758,-0.6767990171363074,0.27446638890679553,-0.25667409859052415,0.6330321467955115
0.4,0.014040944350522014,0.2924920362218182,0.9561648706501302,-1.7131322999286747,-1.9566701634639567,4.154741070477592,0.45987405576947793,1.3585382860306723,-0.7709255152277602,-5.612883288060518,-8.186069924799067,-0.5668343406031506,-0.2927247137849477,0.30732996680690333,0.04098864596964438,0.49660442941237143,0.5116695354663436,0.3665446731608345,-0.676827741553556,0.27445215303816106,-0.25663429361580925,0.6330237462343299
0.5,0.013991954745385459,0.2924939444363065,0.9561650041578601,-1.7146914079953932,-1.9557000580563606,4.154955154290381,0.4601853347489826,1.358273983001709,-0.7708662191974085,-7.095325155949439,-8.974205666486947,-0.8054546686636339,-0.28844828066153866,0.3173348715531309,0.008318345567254809,0.49643005455712114,0.5114512448557755,0.366550923168114,-0.6768478710747218,0.27445336744562787,-0.2566512337850362,0.6329948283485345
0.6000000000000001,0.01394241132547613,0.29249451013329825,0.9561655560509299,-1.7161428795578175,-1.9546784230391616,4.155192478024443,0.46064094060242294,1.3580470085144043,-0.7708769347537611,-7.083243898060688,-8.999025573171457,-1.4786497062655934,-0.26610227301850964,0.2924029058250006,-0.005254136425607543,0.496058890132822,0.5110960382707244,0.3665348359113487,-0.6768620645151306,0.2744702782354929,-0.2566483490173464,0.6329734883328973
0.7000000000000001,0.013989746106522972,0.2913016553575468,0.9565280811501885,-1.7176924729069352,-1.9536245156041412,4.155375094558253,0.4610493263738783,1.3578542790490709,-0.770830896167777,-7.678526662860662,-9.479397865129298,-1.4906548828152797,-0.225447256292991,0.27306683722935543,-0.012862369984028807,0.49556579254860483,0.5106171423705971,0.3665112907006499,-0.6768926857393254,0.2744661133130581,-0.25664064258871594,0.6329456731877368
0.8,0.01403973235171249,0.29007613779946273,0.9569005131115415,-1.7183800621752148,-1.9531525467172655,4.155515449753312,0.461277069561894,1.357729515431754,-0.7707589308368128,-7.831610670165005,-8.945679027121,-2.6983002849751228,-0.1446243959068909,0.23743531970796228,-0.030584128404860994,0.49549296175174196,0.5105349973797582,0.36654145948074157,-0.6768594630425602,0.2745037689690992,-0.2566241422931773,0.6329715615284686
0.9,0.014043406648981656,0.285881349641485,0.9581513600525049,-1.7197046331408736,-1.9520619158172023,4.155728905907678,0.46169072454584525,1.3575636660758321,-0.7708221797390079,-8.95662094770886,-10.002502571605078,-2.7137027559766325,-0.15469151105265638,0.2473153832833945,-0.04275621515463755,0.49507110183208913,0.510104015335276,0.3666345427911692,-0.6768439168325021,0.27446656114286716,-0.25663863308616897,0.6329984447602607
1.0,0.014045174443671624,0.28156432689154465,0.959438368297396,-1.7211735681051918,-1.951010953286065,4.155879154132701,0.46206776678051753,1.3573627471923828,-0.7708309332477015,-9.685666393154582,-9.772002447349305,-2.517786398188984,-0.17132811438421644,0.2576793699148247,-0.07473513775965601,0.49487699599979273,0.5099467977167225,0.3666567853482328,-0.6768480576725926,0.27444633220550824,-0.2566453788833642,0.6330000529712434
1.1,0.014056849652541094,0.2802989499475712,0.9598094732398766,-1.7228041904099323,-1.9498823947442214,4.156118607851234,0.4624740320393066,1.3571226412086672,-0.7708059127343359,-9.91246734049786,-10.231565771195442,-3.0234250253489323,-0.15447307274766775,0.2637169207448256,-0.11648858127769492,0.4944045503075972,0.5094314607808871,0.3666710629382175,-0.6768702160213435,0.27445894726807074,-0.2566316676389062,0.6329764482921905
1.2000000000000002,0.014084517412901853,0.27689230298873946,0.9607816635788534,-1.7242743925573487,-1.9487439547980363,4.156298048511013,0.46283475435167043,1.356895680198106,-0.7707707350553867,-9.876473132529334,-10.430087444898989,-3.2725698675481865,-0.15928127204388356,0.27558496710383434,-0.11508231658013778,0.4941319627952128,0.5091189680557562,0.36671513181401866,-0.6768700445242395,0.2744684142526907,-0.2566573111129499,0.6329621292428464
1.3,0.014132491315543855,0.2704155916230344,0.962620419647892,-1.7255312402289564,-1.9475819346584842,4.156527198312766,0.4632417398640136,1.3566792706271735,-0.7707940439409694,-9.98992627210113,-10.505179306146292,-3.2364161672300407,-0.14930854456395462,0.2647971105902267,-0.1157007529492797,0.493845411673212,0.5088010264501326,0.366838633413193,-0.6767997158019847,0.2744816239722719,-0.2566670557309502,0.6330276497075801
1.4000000000000001,0.014151509083853799,0.2668299851529227,0.9636396701786665,-1.7271336791765841,-1.946550821133914,4.1567200848236965,0.46363593584061236,1.3564422106207974,-0.7707485280470018,-9.850460698249066,-10.3618535889454,-2.853378115741788,-0.17218681632764712,0.2964781187094767,-0.1234003479979132,0.4933437021136568,0.5083356263767134,0.3668445836830227,-0.6768379555751032,0.27445750134800384,-0.25664609531687654,0.6330057216213184
