,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.02798390669876244,0.16091904150466535,0.9865708099508597,-1.7208051681518555,-1.9879399738707484,4.167230129241943,0.5134717661091308,1.3594269752502441,-0.7740877310382288,-6.5524902280386845,-7.933555348332701,-2.045373198845105,-0.23543290370440248,0.29780411958776204,0.03623677738370739,0.49168104442386573,0.5205978091812067,0.3512862498396203,-0.6740700425613402,0.26800834299208215,-0.25430397650512315,0.6396331709203904
0.1,0.02797047990689845,0.15878000990241933,0.9869141188497956,-1.7209943932755494,-1.9877802181645208,4.16724891633228,0.5135869146537221,1.3594081881599074,-0.7741049173500728,-6.991257477988433,-8.463970115059722,-2.072352484713399,-0.23705324890011678,0.3024884321650891,0.02309415931933853,0.49166068470270574,0.5205913949905776,0.3512920379089807,-0.6740679768164275,0.2680043786830299,-0.25429493189353103,0.6396406047544165
0.2,0.027957053115034467,0.1566409783001733,0.9872574277487317,-1.7222886965099857,-1.9868685045730077,4.167279998079707,0.5139415386689212,1.359234721916528,-0.7740881361196849,-7.695112729282246,-9.429096758492218,-2.4900981767554695,-0.2553212455259738,0.3135969696714492,0.015649272353913675,0.491433955913809,0.5202715028076644,0.35127805808274293,-0.6740889772857472,0.2680341441543233,-0.2543071978833249,0.6396011236497684
0.30000000000000004,0.027925395783042234,0.1561756450003369,0.9873340424662079,-1.7238464672273444,-1.985849996606344,4.167554346829052,0.5144553925893502,1.359029769897461,-0.7740779198284284,-8.01016921803412,-9.678711614437033,-1.8471268532845793,-0.2658218872197429,0.3263281910612512,0.027444463542274485,0.49126440304945024,0.5200580173608336,0.3513032274804898,-0.6740719021758531,0.26803902841131527,-0.2543147834472571,0.6396140561819447
0.4,0.027874835772235058,0.15744571730126744,0.9871341302997585,-1.7252215750204298,-1.9847830057732603,4.16786653612117,0.51481740056958,1.358825977930465,-0.7741106781125257,-8.080287914471427,-9.760123217472277,-2.1202315238335623,-0.24394620496054045,0.3088252409535676,0.014333291220588556,0.49079077072164107,0.519635248559676,0.35135111515442213,-0.6740764769550668,0.26800443750895764,-0.2542928973672273,0.6396324311977413
0.5,0.027907690797138417,0.1571318703653433,0.9871831089172751,-1.7267794296472228,-1.983715247425208,4.168034596530972,0.5152970733626627,1.3586325899327474,-0.7740762801240872,-7.833924536961237,-9.924806210903897,-1.7890683060388834,-0.24849210891515833,0.3279524539671983,0.025350551573282903,0.4905215031249957,0.5193694455293714,0.3514435986432549,-0.6740336172373801,0.26799955012610877,-0.2542927873494236,0.6396796872405417
0.6000000000000001,0.027942215214127097,0.15678632432127548,0.987237068606865,-1.7284059524536133,-1.9827141210047288,4.1682524958743326,0.515735650017411,1.358409210305367,-0.7740725555912013,-7.690674941526167,-10.002270487626006,-1.617849220843912,-0.2620000090678999,0.342299534511419,0.020003310095694508,0.49009888496821796,0.5189420159105614,0.35137924427529227,-0.6740981196221227,0.26799961347002893,-0.2542852416689967,0.6396146872697448
0.7000000000000001,0.027976739631115778,0.1564407782772077,0.9872910282964548,-1.7299850736060693,-1.9815891023972756,4.1685146467883865,0.5162435229488331,1.3582020623485767,-0.7740809316344813,-8.008060770026521,-9.97473407021411,-1.734883779627341,-0.2579074139059154,0.33367960993760765,0.030631639655810554,0.48985200062400513,0.518660914940262,0.35136082867638496,-0.6741240198840339,0.2680096486422434,-0.2542929638902614,0.6395801142671326
0.8,0.027955819344505743,0.15688898072565524,0.9872202734978605,-1.7311704192096018,-1.9805957834006163,4.168657892535495,0.5166555466917621,1.3579863269694974,-0.7740634123431605,-8.179758591767822,-9.41269916333912,-2.0961569092412864,-0.24080954411491587,0.33628584778356296,0.001750931801136268,0.4894886826042973,0.518270018536397,0.35144810140912575,-0.6740850630841326,0.26800607493560363,-0.2543093259393373,0.6396161647931925
0.9,0.027933290669053014,0.15736020893015162,0.987145900871443,-1.7327643606797705,-1.9794621237304826,4.168882091090365,0.5171219189273428,1.3578048742042397,-0.7739549813727705,-7.975885230301989,-10.332511604022661,-2.1618734074800936,-0.20770776067056895,0.35690709115319763,0.03607009026360557,0.4891121150314635,0.5178493324532548,0.35159609777260603,-0.6740005398893583,0.2680058705784717,-0.2543179285893483,0.6397018967943995
