,/manipulator_wrench.fx,/manipulator_wrench.fy,/manipulator_wrench.fz,/manipulator_wrench.tx,/manipulator_wrench.ty,/manipulator_wrench.tz,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/mode./mode,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.2,-9.174016181185142,-3.1169789950685227,-9.249603179471848,-0.09849109834335223,0.12959882256356078,0.1782164364497799,0.01853626782889229,0.0402917648774008,0.9990160049624961,-1.652992552448871,-1.7104501799976097,4.142509011092537,-0.23583977222889427,1.3709438776893574,-0.1262613908320785,1.0,0.47899689690362907,0.47277205251841453,0.423592925380289,-0.6598909146451284,0.5301689489247928,-0.0611620043623091,0.528889473885784
0.30000000000000004,-9.111896156632675,-3.272387138249389,-9.11428219444713,-0.08312442778368233,0.12753045665714638,0.2610118563882546,0.0187898805353787,0.04052365311034563,0.9990018292669041,-1.6513098755462834,-1.7128658676822577,4.142192074789666,-0.23495467126879888,1.3713668766301128,-0.12643038237641527,1.0,0.47900684462996473,0.4727763251942525,0.42358180006910456,-0.6599035334166533,0.5301572356945671,-0.06117762047370677,0.5288836646920438
0.4,-9.176602382956936,-3.4776455739752534,-9.04934426875917,-0.07825791475460706,0.14490988079343192,0.35881610686242543,0.019043967638868516,0.04075477571634091,0.9989876735693182,-1.6487654208310556,-1.7167905601983127,4.141464710235596,-0.23385838611487603,1.3718593792444291,-0.12670847582606976,1.0,0.4797578204665059,0.4736688107545259,0.4230762075385054,-0.6599191049914557,0.5300926922182958,-0.06110538437696238,0.5289372784406284
0.5,-9.170021082192982,-3.3798994935173226,-9.04803630641258,-0.06168559291073866,0.14234425790306848,0.3922987310294306,0.018698474994262998,0.0404604604620883,0.9990060550916633,-1.6464716644525812,-1.7200409632883131,4.140803961065006,-0.23250734383203958,1.3723818342949865,-0.12703112526323956,1.0,0.4803071005792895,0.47419705206668367,0.4226568778819247,-0.6599354411137413,0.5301292546802189,-0.06112513910717408,0.5288779672697062
0.6000000000000001,-8.982849905320071,-3.4896216087888843,-8.834103106924921,-0.07377202472644248,0.14042063933316287,0.3839138650233275,0.018343646907497305,0.040157964153074106,0.9990249432177348,-1.6439859060238216,-1.7235709119017328,4.140213467274326,-0.23138029993090825,1.37300670100571,-0.12727389680397228,1.0,0.48169003662753934,0.47534665679560456,0.42181577747597704,-0.6598435449499832,0.5301872835311066,-0.06119590893268713,0.5289262720830269
0.7000000000000001,-9.202920036769509,-3.65802426706294,-9.336993175427184,-0.0665660947308427,0.1421258781073947,0.3789057293428832,0.018073897930060943,0.039689217473077784,0.9990485925183004,-1.6418684248495408,-1.7266342344608299,4.139676966350645,-0.23038458256573321,1.3735441016563767,-0.12753325509208832,1.0,0.482381178625428,0.476069340547077,0.4212525118382892,-0.659902963740831,0.5301950756000777,-0.06119109491273487,0.528844882889942
0.8,-8.92224141900886,-3.7179609571973806,-9.036692896986938,-0.07209933717486018,0.13893216461504626,0.3798788811969486,0.01856567900900118,0.040229820334728494,0.999017797599263,-1.6397361015039613,-1.7299126227492758,4.139204477427997,-0.2292561363876656,1.3740485197713657,-0.12778357580631355,1.0,0.4831566551006806,0.4768751103439647,0.4208509390574917,-0.6598723659967245,0.5301270740446076,-0.06114102837248943,0.5289570120608506
0.9,-8.865962359186346,-3.308124384678525,-9.180219927036543,-0.06803419179960846,0.13408972773703795,0.3788063844042277,0.018929230294147243,0.04065415711089916,0.9989939444247303,-1.637340572374233,-1.7330953083434046,4.138657355130873,-0.2283038606433559,1.3744866951034251,-0.12802945431174345,1.0,0.4844103149002021,0.4782095105326162,0.4198813795520925,-0.659934452643903,0.5301022514942678,-0.06111796123875722,0.528907095800688
1.0,-9.059162121977918,-3.3707512543843303,-9.04097034483622,-0.06595408897756842,0.14198324415777017,0.377678643708128,0.019023728924574115,0.04085649194244933,0.9989839005686161,-1.6355622995785402,-1.7360266658486905,4.1381168362083045,-0.2273786221730855,1.3749262694081077,-0.12826157048417824,1.0,0.48491731316571096,0.47868149628614853,0.41969916637860516,-0.6598612797493973,0.5300921100710361,-0.06111639325333867,0.5290087265855143
1.1,-9.197212114337946,-3.6278284795712943,-9.185295482054816,-0.06744882156475986,0.13643324641753982,0.3750456309578436,0.019015038942386226,0.04100988115728184,0.9989777854406583,-1.6333512827101944,-1.7389074519814343,4.137674610904589,-0.22648367139497447,1.3753122850600479,-0.1284646443840356,1.0,0.4860012289722251,0.4796497464880908,0.41879504637744336,-0.6599190248046988,0.5301678421925324,-0.06116115955279482,0.528855606350058
1.2000000000000002,-9.086001824503994,-3.6468371847543812,-9.137226950388213,-0.0715537934818014,0.14112691784152204,0.37014547306943246,0.019080488772366802,0.041179963588141355,0.9989695245481338,-1.631367815412119,-1.7418902017784073,4.137150287628174,-0.22552142488043672,1.3756866013531652,-0.12868113794714917,1.0,0.4865302877057984,0.4802241587456987,0.4184901682666461,-0.6599146788934577,0.530137638693808,-0.06116290429196778,0.528891103876469
1.3,-8.981011173908113,-3.5363377425618396,-9.15089159599404,-0.0679437947208862,0.1492553039735167,0.37582151967185506,0.01915088290568665,0.04135115927139971,0.9989611205569069,-1.6296592387027042,-1.744449274935348,4.136679028549388,-0.22476208214394913,1.3760911444024189,-0.12889482891293205,1.0,0.48763162469431975,0.48127603405991026,0.41772389540900523,-0.6598896538329522,0.5301693695029127,-0.06118768991552631,0.5288876544294753
1.4000000000000001,-8.931025521046987,-3.4518044599368345,-9.034277860550455,-0.0676594550370999,0.1412211329237127,0.3775346491773742,0.018913100911416222,0.04102194307328319,0.9989791708533403,-1.627670384115885,-1.7472249183876156,4.136213674981154,-0.22401716882795053,1.3765501976013184,-0.12907276344237348,1.0,0.48802993739766604,0.48162156458965166,0.4174041292176121,-0.659913744770455,0.5301857460910689,-0.06122511867009501,0.5288368453017666
1.5,-8.9415010242656,-3.254906317998882,-9.078368370207421,-0.058727959964873,0.14381941393606074,0.37330351488398655,0.018924029773125423,0.0409874629806408,0.9989803564849392,-1.6258431026386015,-1.749519913020443,4.135794666858851,-0.2232643067154366,1.376992426464008,-0.12928081792351911,1.0,0.48884144766886106,0.4824082903195747,0.4168955199390395,-0.659909735818735,0.5301888651758336,-0.061189997165310824,0.5288427857710822
1.6,-9.293847174039922,-3.2895090597057894,-9.312621705957453,-0.05827072249469817,0.14572529943195078,0.37229198450838796,0.01931718455412593,0.041421062690961914,0.9989550025020365,-1.6241025873542188,-1.7521826598483583,4.135395786281612,-0.2224573097598489,1.3773626645485009,-0.12944187608022775,1.0,0.4897376978565009,0.48333289178730776,0.41636012456627436,-0.6598877140537407,0.5301469800839659,-0.06113385305356496,0.5289187426813355
1.7000000000000002,-9.13118717425692,-3.256504447594953,-9.226118285450966,-0.059880740660730444,0.14357753247545185,0.37470649226320724,0.018969475808225347,0.04095178335158543,0.9989809010638743,-1.622366622477066,-1.7544996313816803,4.135030552358139,-0.22176671530054098,1.3776620404865798,-0.12962124620492999,1.0,0.49008695698085547,0.48363294824754266,0.41618172690418215,-0.6598517347070592,0.5301548513468045,-0.0611542022922362,0.5289533867360456
1.8,-9.07948889516098,-3.506773987808816,-9.208121835670932,-0.06719376645356817,0.14623162596224978,0.3682829519356803,0.018724151861756785,0.0406084994669213,0.998999677470115,-1.6206984098975679,-1.7565523406061352,4.134651078611012,-0.22112639368090825,1.37794802468145,-0.12978943703915194,1.0,0.4910365675576535,0.48459964806888706,0.4154153813232756,-0.6599081811008181,0.5301749929922239,-0.06117071242749981,0.5288608638035314
1.9000000000000001,-8.949055560619309,-3.2352749463003856,-8.971057462484,-0.06882832359762679,0.14193914449389788,0.370403119961784,0.018746069182936167,0.04059273332302282,0.9989999072979234,-1.6190864682936899,-1.7590980254029345,4.134318867406369,-0.22047067906529438,1.3782882055198842,-0.12992777033286607,1.0,0.4914095732977288,0.4849555008473069,0.41533886184519064,-0.6598209378671843,0.5301466430734598,-0.061146612965462754,0.5290009059660137
2.0,-8.872224552078306,-3.324172522407533,-9.079768747118898,-0.06260587496255704,0.13821071900535564,0.3678363709038886,0.018421257966509872,0.04006164685125876,0.9990272527286398,-1.6174556980861758,-1.7610569571768744,4.134001518177798,-0.2198213725024678,1.3785911922096266,-0.1300880441233187,1.0,0.492024049745951,0.485596290801787,0.41475701410676585,-0.6599088293147947,0.530163968903839,-0.06117210112241015,0.5288709456122317
2.1,-9.007264724709147,-3.3667275542993673,-9.11781110054715,-0.06118652290143014,0.14257882261504776,0.3715416506729985,0.018241194479139664,0.03976611492991875,0.9990424827654161,-1.616004461970513,-1.763264568304811,4.133669224201562,-0.2191905147249645,1.3788654068571014,-0.13021817380210032,1.0,0.49290187833711224,0.48649551956338355,0.4142622261086498,-0.6598636473574815,0.5301342380420621,-0.061150960000711345,0.5289595604983759
2.2,-9.082087386226736,-3.4000420084203338,-8.976085786182013,-0.06214471108405062,0.14968297679997936,0.3654367654011709,0.018366662031067953,0.0399580861728402,0.9990325176835244,-1.6145651343689478,-1.76533136569449,4.1333394050598145,-0.21857340753588872,1.3791385668375946,-0.1303659225872983,1.0,0.4932293513727851,0.4868102386880955,0.4140008573780281,-0.6598666233659272,0.5301491529711038,-0.06115059553012971,0.5289409415407185
2.3000000000000003,-9.08620914341314,-3.519513211026787,-8.992133901157452,-0.06316906913090758,0.14052398413392952,0.3664845183751111,0.018510570541139953,0.04018375351634302,0.9990208095524092,-1.6128744514728415,-1.767260669923212,4.1330037117004395,-0.21803959874000362,1.3794705284052882,-0.13053455516682919,1.0,0.49379041159046555,0.48739925765675046,0.41350671450867,-0.6599164771647984,0.5301591477578446,-0.06114891320910169,0.5288689172454965
2.4000000000000004,-9.027862765520887,-3.6164099133368,-8.967998251320106,-0.0703845814792398,0.1435823491035135,0.37045988687717685,0.018685682758517553,0.04046643759681186,0.9990061520301958,-1.611629888158645,-1.7692296888371255,4.132736205219352,-0.21756544335990566,1.3797396230349575,-0.13066805719512348,1.0,0.49453255970813054,0.48810324719292925,0.4131831195309384,-0.6598433222908341,0.5301333389015098,-0.06115280119340709,0.5289856027525999
2.5,-8.896849913510849,-3.425546721255968,-9.139275264307445,-0.06351994668753232,0.14241000399561568,0.3695448108393789,0.018159624414951083,0.03963015653396036,0.9990489834674436,-1.61038918976741,-1.7710212026746954,4.1324286460876465,-0.2170486992884902,1.3800413394210584,-0.13076616762716606,1.0,0.4948753283157949,0.48844496989370223,0.4128669441910703,-0.6598989379454389,0.5301387450156918,-0.061161494370922435,0.5289097979220887
2.6,-8.961664699375984,-3.3360502081802963,-9.02031198876391,-0.06761296281032757,0.14281684125750846,0.3715048033094896,0.017670943019652958,0.03885178353266948,0.9990886767829544,-1.6090145111083984,-1.7729944664484447,4.132119846168585,-0.21651486954475602,1.3803099319926349,-0.13094010334289766,1.0,0.49534937101125626,0.48891993262522543,0.41246681218135156,-0.6599193540970382,0.5301542838392109,-0.06115229500253337,0.5288698121759308
2.7,-9.215997781026422,-3.3804160806050727,-9.236459680621675,-0.060515186082926525,0.15200395523184587,0.36719049151679634,0.017459838711519543,0.03851314481372296,0.9991054746268657,-1.6075240517526497,-1.7745875321122144,4.131858825741966,-0.21603451657818773,1.3805517101859883,-0.13108103422160336,1.0,0.49606902133349384,0.4896183306318748,0.41194858637500925,-0.6599340258115571,0.5301630335724239,-0.06115271381752725,0.5288426845501291
2.8000000000000003,-8.437451979414126,-1.5345054509595863,-9.050087998984067,-0.12640434341849704,0.164473845149497,0.36854726965041057,0.01734474232317787,0.03832279295280512,0.9991148670280324,-1.6065685364876636,-1.775949312270795,4.131645702500611,-0.2156221090197044,1.3807251246573726,-0.13118656091111405,1.0,0.4963684628788526,0.4899097962390233,0.41189919285613713,-0.6598761047984474,0.5301333098233403,-0.06115088231635488,0.528944959068248
2.9000000000000004,-8.986562008971363,-3.1473237914735024,-8.943340900276626,-0.05923264143117111,0.15513756137282134,0.37050556734884615,0.017416755038365442,0.03842143621990485,0.9991098270182458,-1.6055795511413513,-1.7776763336820356,4.131380924826565,-0.21525214782225777,1.3810061463451482,-0.13125727027479317,1.0,0.4968704334356836,0.4904081399572537,0.41152165986711836,-0.6598918584381586,0.5301247806199131,-0.0611531076192083,0.5289335965584303
3.0,-8.875527972201539,-3.2841121070276325,-9.025551402516713,-0.06940241651702568,0.14741073142297906,0.3691512139724774,0.017208342358749677,0.03815823299817347,0.9991234359682153,-1.6044504369798498,-1.7792062259151118,4.13110518641814,-0.21481366668428975,1.381189226172644,-0.1314023868376519,1.0,0.497121735764321,0.49066286617618116,0.41126988542869386,-0.6599226832983894,0.5301519853416501,-0.0611527393258121,0.5288679107107085
3.1,-8.992129187324359,-3.1652613508640113,-8.97011965660363,-0.06465920370781873,0.14259061246432095,0.3716660554200242,0.016941742025290987,0.03781994742432078,0.9991409145363966,-1.6031121902434111,-1.7805275484910468,4.1308276399214465,-0.21444793420901304,1.3813900794967056,-0.13153440157045537,1.0,0.4976215586081925,0.4911195303867278,0.4107762887031059,-0.6599928855262592,0.5301897057932339,-0.06118906148737665,0.5287382771087226
