,/ground_truth.x,/ground_truth.y,/ground_truth.z,/joint_states.elbow_joint,/joint_states.shoulder_lift_joint,/joint_states.shoulder_pan_joint,/joint_states.wrist_1_joint,/joint_states.wrist_2_joint,/joint_states.wrist_3_joint,/wrench.fx,/wrench.fy,/wrench.fz,/wrench.tx,/wrench.ty,/wrench.tz,/manipulator_pose.x,/manipulator_pose.y,/manipulator_pose.z,/manipulator_pose.rx,/manipulator_pose.ry,/manipulator_pose.rz,/manipulator_pose.rw
0.0,0.013485380928262014,0.5301872310550886,0.8477733450205649,-1.493119239807129,-1.969236513177389,4.1391072273254395,0.10052315771069331,1.3821139335632324,-0.7434523741351526,-7.554994341598623,-7.931648038458161,-7.455689331411975,0.0619412826841914,0.000874889757856133,-0.01116463336483738,0.5275020569406507,0.5477775725031544,0.4074960532910396,-0.7227212476840896,0.29141897185900023,-0.2343230906729744,0.5812414904014173
0.1,0.0135232390512126,0.5299989162553502,0.8478904675224204,-1.4932693369984138,-1.9689424523535863,4.1391540164480665,0.10054661135313048,1.382113468374772,-0.7434179532380768,-8.177461341354633,-8.506948430469478,-7.676216806260593,0.07072699085957168,-0.003971557344041948,-0.01853595546009624,0.5275081995880734,0.5477601562196586,0.4074907434201924,-0.7227252558901378,0.29141580913113085,-0.23434079008749792,0.5812309564950499
0.2,0.013541374643223176,0.5294483508654328,0.8482335668916801,-1.4943970018724202,-1.9677212200123797,4.139178972893875,0.10069179654600417,1.3819921932427899,-0.7433818537570791,-9.210184559156248,-8.82568474057126,-9.003163137096937,0.12166865998001097,-0.05003466980548518,-0.026059161050864647,0.527378467698413,0.5475657310471922,0.40768740303612216,-0.7226658712360435,0.2914045429962909,-0.23436726045601453,0.5812997661259773
0.30000000000000004,0.013538908715233982,0.5285193901873444,0.8488127144115282,-1.4959734094577406,-1.9668097776946585,4.13924393630659,0.10092392329285349,1.3817882194890414,-0.7433917602237434,-9.31334034140038,-9.268218898733338,-8.29879519141943,0.060880796196981356,0.01071189121731309,-0.04039218503652326,0.5271294927695274,0.5471895937628805,0.4078478166055775,-0.7226279270874689,0.2914379803693013,-0.23439069165351922,0.5813207258112472
0.4,0.01354209203192766,0.5272254226915374,0.8496147248334398,-1.4974680224297632,-1.9656845820815816,4.139528924747178,0.10125743029885657,1.381634148695137,-0.7432845864025865,-9.026629521336526,-9.304353064159782,-7.483907413809738,0.03818514828256395,0.10151955938817245,-0.05113923002737946,0.5269987521983631,0.5470599687812718,0.40771390758996845,-0.7227083695339799,0.291455193984274,-0.2343867783002969,0.5812136618001447
0.5,0.013551396064771092,0.5255359858455088,0.8506581977234182,-1.4988851933365588,-1.964496630139839,4.139742185413165,0.10150893838655399,1.3814657980555152,-0.743273000291095,-9.260805026572015,-9.243825106618301,-7.320656640072644,0.031689677207910466,0.10481546479085556,-0.049317058919354353,0.5264668305215586,0.5466521070650315,0.4077544429694368,-0.7227541434844464,0.2914336857590044,-0.23434748963487642,0.5811833694995217
0.6000000000000001,0.01356070009761452,0.52384654899948,0.8517016706133965,-1.5003548513315899,-1.9630711837759867,4.139912128448486,0.10173362995826364,1.3812673018417603,-0.743264542537764,-9.12652570336278,-9.236176524875189,-7.035653101357609,0.04556586466567602,0.0961884661081092,-0.0434377293238881,0.5263576961115954,0.5465525420673598,0.4077906076119589,-0.7227480878660599,0.2914313304595626,-0.234343608374046,0.5811936461513969
0.7000000000000001,0.013575085178247199,0.5226622951315908,0.8524314989609174,-1.501751294983083,-1.9618388615050257,4.140152115696977,0.10195546166106313,1.3810490282899677,-0.743176285420553,-9.033832156320344,-9.09047458155812,-7.187509122351334,0.07637318279065727,0.119301286506387,-0.033312918300672574,0.525880800459021,0.546047273105303,0.40802517596621674,-0.722708639507935,0.2914152419414966,-0.2343634476434529,0.5812427664525757
0.8,0.013595157806270025,0.5220435254409892,0.8528102445647053,-1.5031419860885804,-1.9608204280490644,4.140283491238054,0.1022056182485693,1.3809147814670242,-0.7431288791320384,-8.983346325869627,-8.930395996690889,-6.968649307787943,0.05946894800859871,0.12882731694752222,-0.03396790501584631,0.5253885042977323,0.545558644751336,0.40820318799251687,-0.7227026576500155,0.29140224346829063,-0.23435607343619003,0.5812596940876109
0.9,0.013626003641727294,0.5203599866171965,0.8538318326983806,-1.504585183889686,-1.959702315727912,4.140509841410879,0.10239980426527254,1.3807234993812258,-0.7431392536510077,-8.738420708370048,-8.564962499002503,-7.6835638423097965,0.12879691235903667,0.06688314488638668,-0.032458340498584086,0.5251239755577676,0.5452847451715119,0.4082398295076302,-0.7227187223801592,0.291418501594633,-0.23435195605215997,0.5812332285271169
